Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
The Pant Project,https://www.crunchbase.com/organization/the-pant-project,Growing,Private,For Profit,11-50,,Series A,2024-06-19,,2020-01-01,year,Active,,,2,1,Early Stage Venture,4250000,USD,4250000,4250000,USD,4250000,Series A,4250000,USD,4250000,4250000,USD,4250000,"Huddle, Arjun Vaidya, Dexter Ventures, Sorin Investments, MGA Ventures",10,Asia-Pacific (APAC),"Clothing and Apparel, Commerce and Shopping, Design",,High,,,,"Apparel, Fashion, Retail","Mumbai, Maharashtra, India",1
Carne Group,https://www.crunchbase.com/organization/carne-group,Growing,Private,For Profit,501-1000,,Private Equity,2021-01-13,,2004-01-01,year,Active,,,1,1,Private Equity,100000000,EUR,121620175,100000000,EUR,121620175,Private Equity,100000000,EUR,121620175,100000000,EUR,121620175,Vitruvian Partners,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Information Technology,,,,,,Information Technology,"Dublin, Dublin, Ireland",
Hydra Host,https://www.crunchbase.com/organization/hydra-host,Growing,Private,For Profit,11-50,,Seed,2022-04-06,,2021-01-01,year,Active,,,4,1,Seed,10000000,USD,10000000,10000000,USD,10000000,Seed,10000000,USD,10000000,10000000,USD,10000000,"Founders Fund, 1517 Fund, 10x Founders, Accelerator Ventures, Sovereign’s Capital",9,"Greater Miami Area, East Coast, Southern US","Hardware, Internet Services, Software",,High,,,,"Cloud Infrastructure, Developer APIs, Web Hosting","Miami, Florida, United States",
Veridian Healthcare,https://www.crunchbase.com/organization/veridian-healthcare,Growing,Private,For Profit,11-50,Made Acquisitions,Private Equity,2023-07-31,,2009-01-01,year,Active,,,,1,Private Equity,63010000,USD,63010000,63010000,USD,63010000,Private Equity,63010000,USD,63010000,63010000,USD,63010000,"United Western Group, HealthEdge Investment Partners, Advantage Capital",3,"Greater Chicago Area, Great Lakes, Midwestern US","Health Care, Sports",,High,,,,"Fitness, Health Care, Therapeutics","Gurnee, Illinois, United States",
Linxup,https://www.crunchbase.com/organization/linxup,Growing,Private,For Profit,101-250,,Debt Financing,2023-11-22,,2004-01-01,year,Active,,,1,1,,50000000,USD,50000000,,,,,,,,50000000,USD,50000000,Runway Growth Capital,1,Midwestern US,"Hardware, Navigation and Mapping, Software, Transportation",,High,,,,"Fleet Management, GPS, SaaS, Software","Saint Louis, Missouri, United States",
OneMain Financial,https://www.crunchbase.com/organization/onemain-financial,Not Growing,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Post-IPO Secondary,2018-01-04,,1912-01-01,year,Active,,,1,1,M&A,1400000000,USD,1400000000,,,,,,,,1400000000,USD,1400000000,"Apollo, Värde Partners",2,"Great Lakes, Midwestern US","Financial Services, Lending and Investments",,High,,,,"Credit, Finance, Financial Services, Insurance, Wealth Management","Evansville, Indiana, United States",1
Bounty,https://www.crunchbase.com/organization/bounty-47e4,,Private,For Profit,1-10,Was Acquired,Seed,2022-08-02,,2021-01-01,year,Active,,,1,1,M&A,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"M13, StackCommerce, Fabletics, BDMI, Sugar Capital",8,"Greater Los Angeles Area, West Coast, Western US","Commerce and Shopping, Information Technology, Internet Services",,,,,,"E-Commerce, Information Technology, Internet","Los Angeles, California, United States",
Revelyst,https://www.crunchbase.com/organization/revelyst,,Private,,1001-5000,,Corporate Round,2024-09-13,,2023-01-01,year,Active,,,,1,,150000000,USD,150000000,150000000,USD,150000000,Corporate Round,150000000,USD,150000000,150000000,USD,150000000,Czechoslovak Group,1,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Commerce and Shopping, Manufacturing, Sports",,,,,,"Manufacturing, Sporting Goods","Anoka, Minnesota, United States",
FromSoftware,https://www.crunchbase.com/organization/fromsoftware,Growing,Private,For Profit,251-500,,Secondary Market,2022-08-31,,1986-01-01,year,Active,,,1,1,,36399550000,JPY,261240477,,,,,,,,36399550000,JPY,261240477,"Sony Interactive Entertainment, Sixjoy",2,Asia-Pacific (APAC),"Gaming, Information Technology, Software, Sports",,High,,,,"Console Games, Developer Tools, eSports, Gaming, Information Technology, Video Games","Tokyo, Tokyo, Japan",
First Street Foundation,https://www.crunchbase.com/organization/first-street-foundation,,Private,Non-profit,11-50,,Venture - Series Unknown,2024-03-11,,2016-01-01,year,Active,,,1,1,,55499981,USD,55499981,55499981,USD,55499981,Venture - Series Unknown,55499981,USD,55499981,55499981,USD,55499981,Congruent Ventures,1,"Greater New York Area, East Coast, Northeastern US","Other, Professional Services, Real Estate, Social Impact",,,,,,"Environmental Consulting, Non Profit, Real Estate","Brooklyn, New York, United States",
Tennet,https://www.crunchbase.com/organization/tennet,,Private,For Profit,5001-10000,,Debt Financing,2024-04-18,,1998-01-01,year,Active,,,,1,,25000000000,EUR,26606387236,,,,,,,,25000000000,EUR,26606387236,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Arnhem, Gelderland, The Netherlands",
280 Earth,https://www.crunchbase.com/organization/280-earth,Growing,Private,For Profit,1-10,,Series B,2024-05-20,,2018-01-01,year,Active,,,2,1,Early Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series B,50000000,USD,50000000,50000000,USD,50000000,"Alphabet, Builders VC, X, the moonshot factory, Gideon Yu",4,"San Francisco Bay Area, Silicon Valley, West Coast","Manufacturing, Science and Engineering, Software, Sustainability",,High,,,,"Environmental Engineering, Industrial Manufacturing, Manufacturing, Software, Sustainability","Mountain View, California, United States",
Induced AI,https://www.crunchbase.com/organization/induced-ai,Growing,Private,For Profit,1-10,,Seed,2023-10-03,,2023-01-01,year,Active,,,1,1,Seed,2300000,USD,2300000,2300000,USD,2300000,Seed,2300000,USD,2300000,2300000,USD,2300000,"On Deck, Balaji Srinivasan, Peak XV Partners, Human Capital, SV Angel",22,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Services, Information Technology","Bangalore, Karnataka, India",
Squared Circles,https://www.crunchbase.com/organization/squared-circles,Growing,Private,For Profit,1-10,,Series A,2024-05-30,"Accelerator, Incubator, Venture Capital",2020-02-01,day,Active,,Seed,4,1,Early Stage Venture,40000000,USD,40000000,40000000,USD,40000000,Series A,40000000,USD,40000000,40000000,USD,40000000,L Catterton,1,"Greater New York Area, East Coast, Northeastern US","Consumer Goods, Financial Services, Food and Beverage, Health Care, Lending and Investments",,High,,,,"Consumer Goods, Finance, Financial Services, Food and Beverage, Personal Health, Venture Capital","New York, New York, United States",12
GXS,https://www.crunchbase.com/organization/gxs-fbad,,Private,For Profit,251-500,,Corporate Round,2024-06-27,,,,Active,,,,1,,229500000,SGD,169143507,229500000,SGD,169143507,Corporate Round,229500000,SGD,169143507,229500000,SGD,169143507,"Singtel, Grab",2,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",
Clutch Security,https://www.crunchbase.com/organization/clutch-security,,Private,For Profit,11-50,,Seed,2024-07-30,,2023-01-01,year,Active,,,,1,Seed,8500000,USD,8500000,8500000,USD,8500000,Seed,8500000,USD,8500000,8500000,USD,8500000,"Lightspeed Venture Partners, Aaron Applbaum, Merlin Ventures, Shlomo Kramer, Nir Polak",7,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Consumer Electronics, Hardware, Information Technology, Privacy and Security",,,,,,"Computer, Network Security","Tel Aviv, Tel Aviv, Israel",
Unite,https://www.crunchbase.com/organization/unite,,Private,For Profit,51-100,,Seed,2024-06-11,,2012-02-01,day,Active,,,4,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"OKX Ventures, Gemini, HTX Ventures, Kraken Ventures, Formless Capital",17,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",,,,,,,,"Singapore, Central Region, Singapore",
Lulo Bank,https://www.crunchbase.com/organization/lulo-bank,Growing,Private,For Profit,251-500,,Series D,2022-10-10,,2020-01-01,year,Active,,,,1,Late Stage Venture,734000000,AED,199835939,734000000,AED,199835939,Series D,734000000,AED,199835939,734000000,AED,199835939,International Holding Company,1,Latin America,"Financial Services, Lending and Investments",,,,,,"Banking, Financial Services, FinTech","Bogotá, Distrito Especial, Colombia",
Mango Markets,https://www.crunchbase.com/organization/mango-markets,,Private,For Profit,,,Initial Coin Offering,2021-08-12,,1984-01-01,year,Active,,,3,1,,70000000,USD,70000000,70000000,USD,70000000,Initial Coin Offering,70000000,USD,70000000,70000000,USD,70000000,Casper Cheng,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency","Solana, Misamis Oriental, Philippines",
Nectar AI,https://www.crunchbase.com/organization/nectar-ai,,Private,For Profit,1-10,,Pre-Seed,2023-10-26,,2023-05-30,day,Active,,,2,1,Seed,1800000,USD,1800000,1800000,USD,1800000,Pre-Seed,1800000,USD,1800000,1800000,USD,1800000,"Flying Fish Partners, XRC Ventures, BAM Ventures, Trust Fund, Fab Ventures",8,"Greater Seattle Area, West Coast, Western US","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), E-Commerce, Marketing Automation, Retail, Software","Seattle, Washington, United States",
DNV,https://www.crunchbase.com/organization/dnv,,Private,For Profit,10001+,Made Acquisitions,Grant,2023-09-21,,1865-01-01,year,Active,,,,1,,2000000,USD,2000000,,,,,,,,2000000,USD,2000000,US Department of Energy,1,"East Coast, Southern US","Energy, Software",,,,,,"Electrical Distribution, Energy, Software","Norway, South Carolina, United States",3
QX Global Group,https://www.crunchbase.com/organization/qx-global-group,Growing,Private,For Profit,1001-5000,Made Acquisitions,Private Equity,2024-07-10,,2003-01-01,year,Active,,,1,1,Private Equity,100000000,GBP,128096082,100000000,GBP,128096082,Private Equity,100000000,GBP,128096082,100000000,GBP,128096082,Long Ridge Equity Partners,1,"Europe, Middle East, and Africa (EMEA)","Financial Services, Information Technology, Professional Services",,High,,,,"Accounting, Consulting, Finance, Information Technology, Outsourcing, Recruiting","Skipton, North Yorkshire, United Kingdom",
OCTA,https://www.crunchbase.com/organization/octa-e0b3,,Private,For Profit,1001-5000,,Grant,2023-04-24,,1991-01-01,year,Active,,,,1,,45000000,USD,45000000,,,,,,,,45000000,USD,45000000,California State Transportation Agency,1,"Greater Los Angeles Area, West Coast, Western US",Transportation,,,,,,"Logistics, Public Transportation, Transportation","Orange, California, United States",
Kizik,https://www.crunchbase.com/organization/kizik,Growing,Private,For Profit,11-50,,Series B,2022-07-19,,2019-01-01,year,Active,,,1,1,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series B,20000000,USD,20000000,20000000,USD,20000000,The Newcastle Network,1,Western US,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",,Medium,,,,"E-Commerce, Fashion, Shoes","Lindon, Utah, United States",
ICICI Securities,https://www.crunchbase.com/organization/icici-securities-pvt-ltd,,Private,For Profit,1001-5000,,Private Equity,2018-03-22,Investment Bank,1995-01-01,year,Active,,,1,1,Private Equity,264000000,USD,264000000,264000000,USD,264000000,Private Equity,264000000,USD,264000000,264000000,USD,264000000,,,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services, Lending and Investments",,,,,,"Banking, Financial Services, Retail, Wealth Management","Mumbai, Maharashtra, India",1
FORM,https://www.crunchbase.com/organization/form-2bb3,,Private,For Profit,51-100,,Series A,2020-04-21,,2016-01-01,year,Active,,,1,1,Early Stage Venture,12000000,CAD,8455218,12000000,CAD,8455218,Series A,12000000,CAD,8455218,12000000,CAD,8455218,Silicon Valley Bank,1,,"Commerce and Shopping, Consumer Electronics, Hardware, Sports",,,,,,"Consumer Electronics, Sporting Goods, Swimming","Vancouver, British Columbia, Canada",
LBank,https://www.crunchbase.com/organization/lbank,,Private,For Profit,51-100,,Initial Coin Offering,2023-09-22,,2015-12-01,month,Active,,,,1,,52186338,USD,52186338,52186338,USD,52186338,Initial Coin Offering,52186338,USD,52186338,52186338,USD,52186338,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Lending and Investments",,,,,,"Financial Exchanges, Financial Services, FinTech","Singapore, Central Region, Singapore",5
RevLocal,https://www.crunchbase.com/organization/revlocal,Growing,Private,For Profit,251-500,Was Acquired,Venture - Series Unknown,2016-06-20,,2010-01-01,year,Active,,,3,1,M&A,3500000,USD,3500000,3500000,USD,3500000,Venture - Series Unknown,3500000,USD,3500000,3500000,USD,3500000,Mutual Capital Partners,1,"Great Lakes, Midwestern US","Advertising, Internet Services, Sales and Marketing",,,,,,"Ad Retargeting, Ad Targeting, Advertising, Brand Marketing, Digital Marketing, Local Advertising, Marketing, SEM, SEO","Granville, Ohio, United States",
Voyce,https://www.crunchbase.com/organization/voyce-inc,,Private,For Profit,1001-5000,Was Acquired,Venture - Series Unknown,2019-11-15,,2014-01-01,year,Active,,,,1,M&A,300000,USD,300000,300000,USD,300000,Venture - Series Unknown,300000,USD,300000,300000,USD,300000,,,"Greater Miami Area, East Coast, Southern US","Health Care, Media and Entertainment, Professional Services, Video",,,,,,"Health Care, Legal, Video","Fort Lauderdale, Florida, United States",
Intellum,https://www.crunchbase.com/organization/intellum,Growing,Private,For Profit,101-250,Made Acquisitions,Private Equity,2023-08-02,,2000-08-11,day,Active,,,1,1,Private Equity,25000000,USD,25000000,25000000,USD,25000000,Private Equity,25000000,USD,25000000,25000000,USD,25000000,Guidepost Growth Equity,1,"Greater Atlanta Area, East Coast, Southern US","Administrative Services, Education, Information Technology, Software",,High,,,,"Education, Enterprise Software, Human Resources, Information Technology, SaaS","Atlanta, Georgia, United States",
Markaaz,https://www.crunchbase.com/organization/markaaz,Growing,Private,For Profit,51-100,,Series A,2023-03-17,,2020-01-01,month,Active,,,3,1,Early Stage Venture,30000000,USD,30000000,30000000,USD,30000000,Series A,30000000,USD,30000000,30000000,USD,30000000,Sandy Watkins,,Southern US,"Financial Services, Information Technology, Other, Professional Services, Software",,,,,,"B2B, Compliance, Financial Services, Information Services, Risk Management, SaaS, Small and Medium Businesses","Austin, Texas, United States",
MX Player,https://www.crunchbase.com/organization/mx-player,,Private,For Profit,501-1000,Was Acquired,Series A,2019-10-30,,2011-07-18,day,Active,,,,1,M&A,110800000,USD,110800000,110800000,USD,110800000,Series A,110800000,USD,110800000,110800000,USD,110800000,"Tencent, Times Internet",2,Asia-Pacific (APAC),"Apps, Content and Publishing, Media and Entertainment, Software, Video",,,,,,"Apps, Digital Media, Video, Video Streaming","Seoul, Seoul-t'ukpyolsi, South Korea",
vcita,https://www.crunchbase.com/organization/vcita,Growing,Private,For Profit,101-250,Made Acquisitions,Venture - Series Unknown,2019-07-22,,2010-08-01,day,Active,,,2,1,,15000000,USD,15000000,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,15000000,USD,15000000,Forestay Capital,1,"Greater Seattle Area, West Coast, Western US","Financial Services, Information Technology, Messaging and Telecommunications, Other, Payments, Sales and Marketing, Software",,,,,,"Billing, Contact Management, CRM, Email Marketing, File Sharing, Meeting Software, Payments, Small and Medium Businesses, Software","Bellevue, Washington, United States",
Brenig Therapeutics,https://www.crunchbase.com/organization/brenig-therapeutics,,Private,,,,Series A,2024-07-24,,2021-01-01,year,Active,,,,1,Early Stage Venture,65000000,USD,65000000,65000000,USD,65000000,Series A,65000000,USD,65000000,65000000,USD,65000000,"New Enterprise Associates, OrbiMed, BioGeneration Ventures, Torrey Pines Investment",4,"East Coast, Southern US",Health Care,,,,,,"Health Care, Medical, Therapeutics","Dover, Delaware, United States",
Flexmoney,https://www.crunchbase.com/organization/flexmoney-technologies-pvt-ltd,Growing,Private,For Profit,1-10,,Series A,2021-06-15,,2015-01-01,year,Active,,,1,1,Early Stage Venture,351000000,INR,4785606,351000000,INR,4785606,Series A,351000000,INR,4785606,351000000,INR,4785606,"Pravega Ventures, Z5 Capital, Ben Davey, Ambarish Malpani, Mike Smith",6,Asia-Pacific (APAC),Financial Services,,,,,,Financial Services,"Mumbai, Maharashtra, India",
O2 Power,https://www.crunchbase.com/organization/o2-power,Growing,Private,For Profit,101-250,,Private Equity,2020-01-22,,2019-01-01,year,Active,,,2,1,Private Equity,500000000,USD,500000000,500000000,USD,500000000,Private Equity,500000000,USD,500000000,500000000,USD,500000000,"EQT, Temasek Holdings",2,Asia-Pacific (APAC),"Energy, Professional Services, Sustainability",,Medium,,,,"Energy, Environmental Consulting, Renewable Energy","Gurgaon, Haryana, India",
Superbet,https://www.crunchbase.com/organization/superbet,Growing,Private,For Profit,1001-5000,,Private Equity,2019-05-14,,2008-01-01,year,Active,,,1,1,Private Equity,175000000,EUR,196058661,175000000,EUR,196058661,Private Equity,175000000,EUR,196058661,175000000,EUR,196058661,Blackstone Group,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Gaming, Sports, Travel and Tourism",,Medium,,,,"Casino, Gambling, Online Games, Sports","Bucharest, Bucuresti, Romania",2
Guardoc Health,https://www.crunchbase.com/organization/guardoc-health,,Private,For Profit,11-50,,Seed,2024-08-14,,2023-01-01,year,Active,,,2,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,"Bertelsmann Investments, fresh.fund, Pitango VC, Springbank Collective",4,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Health Care,,,,,,"Health Care, Hospital","Tel Aviv, Tel Aviv, Israel",
Alpheya,https://www.crunchbase.com/organization/alpheya,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2023-11-21,,2023-01-01,year,Active,,,,1,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,300000000,USD,300000000,300000000,USD,300000000,"BNY, Lunate",2,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East",Financial Services,,Medium,,,,"Finance, Financial Services, FinTech","Abu Dhabi, Abu Dhabi, United Arab Emirates",
Deminor Litigation Funding,https://www.crunchbase.com/organization/deminor,,Private,For Profit,11-50,,Debt Financing,2024-09-16,,1990-01-01,year,Active,,,,1,,100000000,USD,100000000,,,,,,,,100000000,USD,100000000,Bryant Park Capital,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Financial Services, Professional Services",,,,,,"Collection Agency, Compliance, Financial Services, Legal","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",
qomodo,https://www.crunchbase.com/organization/qomodo,,Private,For Profit,1-10,,Pre-Seed,2023-11-07,,2023-01-01,year,Active,,,1,1,Seed,34500000,EUR,36903448,34500000,EUR,36903448,Pre-Seed,34500000,EUR,36903448,34500000,EUR,36903448,"Exor Ventures, Octopus Ventures, Plug and Play, Notion Capital, Fasanara Capital",26,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Finance, Financial Services, FinTech","Milan, Lombardia, Italy",
Prime Intellect,https://www.crunchbase.com/organization/prime-intellect,,Private,For Profit,1-10,,Seed,2024-04-23,,2024-01-01,month,Active,,,2,1,Seed,5500000,USD,5500000,5500000,USD,5500000,Seed,5500000,USD,5500000,5500000,USD,5500000,"Compound, CoinFund, Collab+Currency, Clément Delangue, Distributed Global",6,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Cloud Computing","San Francisco, California, United States",
Dwr Cymru Welsh Water,https://www.crunchbase.com/organization/dwr-cymru-welsh-water,Not Growing,Private,For Profit,1001-5000,,Debt Financing,2024-09-08,,1989-01-01,year,Active,,,,1,,600000000,GBP,787878231,,,,,,,,600000000,GBP,787878231,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,High,,,,"Banking, Insurance","Cardiff, Cardiff, United Kingdom",
Dashtoon,https://www.crunchbase.com/organization/dashtoon,Growing,Private,For Profit,11-50,,Seed,2023-11-02,,2020-01-01,year,Active,,,3,1,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"Matrix Partners India, Stellaris Venture Partners",2,"San Francisco Bay Area, West Coast, Western US","Consumer Goods, Gaming, Information Technology, Internet Services",,,,,,"Comics, Gaming, Information Technology, Internet","San Francisco, California, United States",
Pathos,https://www.crunchbase.com/organization/pathos-beb6,,Private,For Profit,1-10,Made Acquisitions,Venture - Series Unknown,2023-03-02,,2020-01-01,year,Active,,,1,1,,19999992,USD,19999992,19999992,USD,19999992,Venture - Series Unknown,19999992,USD,19999992,19999992,USD,19999992,,,"Greater Chicago Area, Great Lakes, Midwestern US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Big Data, Biotechnology, Life Science, Medical","Chicago, Illinois, United States",
Wizard,https://www.crunchbase.com/organization/wizard-2993,,Private,For Profit,11-50,,Series A,2021-10-06,,2021-09-01,day,Active,,,,1,Early Stage Venture,50000000,USD,50000000,50000000,USD,50000000,Series A,50000000,USD,50000000,50000000,USD,50000000,"Accel, New Enterprise Associates, Marc Lore",3,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), E-Commerce, Machine Learning, Messaging, Natural Language Processing, SMS","New York, New York, United States",
Robotiq,https://www.crunchbase.com/organization/robotiq,,Private,For Profit,101-250,,Venture - Series Unknown,2018-12-11,,2008-01-01,year,Active,,,2,1,,31000000,CAD,23170502,31000000,CAD,23170502,Venture - Series Unknown,31000000,CAD,23170502,31000000,CAD,23170502,Battery Ventures,1,,"Hardware, Manufacturing, Science and Engineering, Software, Transportation",,,,,,"Automotive, Industrial Automation, Robotics","Lévis, Quebec, Canada",
Cosmos,https://www.crunchbase.com/organization/cosmos-7570,,Private,For Profit,1-10,,Seed,2022-08-22,,2021-01-01,year,Active,,,3,1,Seed,6000000,USD,6000000,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Accel, Google Ventures",2,"Greater New York Area, East Coast, Northeastern US","Apps, Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Mobile, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Content, Mobile Apps, Software","New York, New York, United States",
Syncron,https://www.crunchbase.com/organization/syncron,Growing,Private,For Profit,501-1000,Made Acquisitions,Private Equity,2018-10-16,,1990-01-01,year,Active,,,2,1,Private Equity,67000000,USD,67000000,67000000,USD,67000000,Private Equity,67000000,USD,67000000,67000000,USD,67000000,Summit Partners,1,"European Union (EU), Nordic Countries, Scandinavia","Commerce and Shopping, Software, Transportation",,,,,,"Enterprise Software, Price Comparison, Software, Supply Chain Management","Stockholm, Stockholms Lan, Sweden",
Axios HQ,https://www.crunchbase.com/organization/axios-hq,Growing,Private,For Profit,101-250,,Series A,2023-03-24,,2021-01-01,year,Active,,,2,1,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,20000000,USD,20000000,20000000,USD,20000000,"Cox Enterprises, Greycroft, Glade Brook Capital Partners",3,"Washington DC Metro Area, East Coast, Southern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Management Information Systems","Arlington, Virginia, United States",
Actively AI,https://www.crunchbase.com/organization/actively-ai,,Private,For Profit,1-10,,Seed,2023-01-01,,2021-12-01,month,Active,,,2,1,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,5000000,USD,5000000,5000000,USD,5000000,"First Round Capital, Neo, Conversion Capital, Lachy Groom, Stanley Druckenmiller",5,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI, Machine Learning, Marketing Automation, Sales Automation","New York, New York, United States",
Dexa AI,https://www.crunchbase.com/organization/dexa-ai,Growing,Private,For Profit,1-10,,Seed,2024-02-05,,2023-02-01,day,Active,,,2,1,Seed,6000000,USD,6000000,6000000,USD,6000000,Seed,6000000,USD,6000000,6000000,USD,6000000,"Abstract Ventures, The General Partnership, Terrence Rohan, Maple VC, Guillermo Rauch",6,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Music and Audio, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Internet, Podcast, Search Engine","New York, New York, United States",
Veganz,https://www.crunchbase.com/organization/veganz,Growing,Private,For Profit,101-250,Made Acquisitions,Undisclosed,2024-08-05,,2011-01-01,year,Active,,,2,1,,10000000,EUR,10950804,10000000,EUR,10950804,Undisclosed,10000000,EUR,10950804,10000000,EUR,10950804,Global Corporate Finance,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Food and Beverage,,Medium,,,,"Food and Beverage, Plant-Based Foods","Berlin, Berlin, Germany",
Sesame AI,https://www.crunchbase.com/organization/sesame-ai,,Private,For Profit,11-50,,Seed,2023-09-12,,2022-12-01,month,Active,,,,1,Seed,10124975,USD,10124975,10124975,USD,10124975,Seed,10124975,USD,10124975,10124975,USD,10124975,,,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Consumer Electronics, Consumer Software, Software","Woodbury, New York, United States",
The Brazilian Development Bank(BNDES),https://www.crunchbase.com/organization/bndes,Growing,Private,For Profit,1001-5000,,Debt Financing,2023-06-29,Venture Capital,1952-01-01,year,Active,,,,1,,750000000,USD,750000000,,,,,,,,750000000,USD,750000000,Inter American Development Bank,1,Latin America,"Financial Services, Lending and Investments",,,,,,"Banking, Financial Services","Rio De Janeiro, Rio de Janeiro, Brazil",19
Onchain labs,https://www.crunchbase.com/organization/onchain-labs,,Private,For Profit,1-10,,Seed,2024-08-07,,2024-01-01,year,Active,,,,1,Seed,5000000,CHF,5797787,5000000,CHF,5797787,Seed,5000000,CHF,5797787,5000000,CHF,5797787,"Patrick Lütjens, Thomas Staubli, Jochen Roeser, Prof. Dr.Volker Gruhn, Ilkay Gundogan",5,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Internet Services, Software",,,,,,"SaaS, Software, Web3","Zürich, Zurich, Switzerland",
