Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Miaa Guard,https://www.crunchbase.com/organization/miaa-guard,,Private,For Profit,11-50,,Venture - Series Unknown,2019-01-03,,2010-01-01,year,Active,Yes,,2,1,,3000000,EUR,3417000,3000000,EUR,3417000,Venture - Series Unknown,3000000,EUR,3417000,3000000,EUR,3417000,Capricorn Partners,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Internet Services, Software",,,,,,Cloud Computing,"Leuven, Vlaams-Brabant, Belgium",
Fraser Health,https://www.crunchbase.com/organization/fraser-health-authority,Growing,Private,For Profit,10001+,,Grant,2023-07-06,,2001-01-01,year,Active,Yes,,,1,,24030,USD,24030,,,,,,,,24030,USD,24030,Health Canada,1,,Health Care,,Medium,,,,"Health Care, Health Diagnostics, Hospital, Mental Health","Surrey, British Columbia, Canada",
Bivarus,https://www.crunchbase.com/organization/bivarus,,Private,For Profit,11-50,"Made Acquisitions, Was Acquired",Series B,2017-03-20,,2012-01-01,year,Closed,Yes,,2,4,M&A,4000000,USD,4000000,4000000,USD,4000000,Series B,7000000,USD,7000000,7375000,USD,7375000,"Hatteras Venture Partners, Boston Millennia Partners, Excelerate Health Ventures, NueCura Partners, LLC",4,"Research Triangle, East Coast, Southern US","Data and Analytics, Health Care",,,,,,"Analytics, Health Care","Durham, North Carolina, United States",
Nature's Way,https://www.crunchbase.com/organization/nature-s-way,,Private,For Profit,1001-5000,Made Acquisitions,,,Venture Capital,1968-01-01,year,Active,Yes,"Early Stage Venture, Seed",1,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Health Care, Sports",,,,,,"Fitness, Health Care, Wellness","Green Bay, Wisconsin, United States",1
Ionos Networks,https://www.crunchbase.com/organization/ionos-networks,,Private,For Profit,11-50,,Venture - Series Unknown,2015-12-30,,2014-01-01,year,Active,Yes,,2,2,,1469149,USD,1469149,1469149,USD,1469149,Venture - Series Unknown,1469149,USD,1469149,2469149,USD,2469149,"Larry Kubal, Co=Creation=Capital, Stuart Davidson",3,"San Francisco Bay Area, Silicon Valley, West Coast","Information Technology, Internet Services",,,,,,"Information Technology, Internet, Social Network","San Jose, California, United States",
iGOTCHA,https://www.crunchbase.com/organization/igotcha,,Private,For Profit,11-50,,Undisclosed,2016-10-21,,2014-01-01,year,Active,Yes,,1,1,,5000000,SEK,561724,5000000,SEK,561724,Undisclosed,5000000,SEK,561724,5000000,SEK,561724,,,"European Union (EU), Nordic Countries, Scandinavia","Apps, Gaming, Hardware, Mobile, Software",,,,,,"Apps, Augmented Reality, Gaming, Mobile Apps, Virtual Reality, Web Development","Stockholm, Stockholms Lan, Sweden",
Eastern Bank,https://www.crunchbase.com/organization/eastern-bank,,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",,,,1818-01-01,year,Active,Yes,,,,M&A,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services","Boston, Massachusetts, United States",3
ShiftMobility,https://www.crunchbase.com/organization/shiftmobility,Growing,Private,For Profit,11-50,,Series A,2015-07-07,,2012-01-01,year,Active,Yes,,2,1,Early Stage Venture,2000000,USD,2000000,2000000,USD,2000000,Series A,2000000,USD,2000000,2000000,USD,2000000,Toba Capital,1,"San Francisco Bay Area, Silicon Valley, West Coast","Blockchain and Cryptocurrency, Consumer Electronics, Data and Analytics, Hardware, Other, Software, Transportation",,,,,,"Automotive, Big Data, Blockchain, Computer, Software","Redwood City, California, United States",
Arthrex,https://www.crunchbase.com/organization/arthrex,,Private,For Profit,5001-10000,,,,,1981-01-01,year,Active,Yes,,2,,,,,,,,,,,,,,,,,,"East Coast, Southern US",Health Care,,,,,,"Health Care, Medical Device","Naples, Florida, United States",
"Harmonia Holdings Group, LLC",https://www.crunchbase.com/organization/harmonia-holdings-group-llc,,Private,For Profit,251-500,,Private Equity,2024-09-07,,1999-01-01,year,Active,Yes,,1,1,Private Equity,,,,,,,Private Equity,,,,,,,Madison Dearborn Partners,1,"Washington DC Metro Area, East Coast, Southern US","Consumer Electronics, Hardware, Science and Engineering, Software",,,,,,"Computer, Robotics, Software","Alexandria, Virginia, United States",
Benetel,https://www.crunchbase.com/organization/benetel,,Private,For Profit,11-50,,Seed,2015-08-03,,2001-01-01,year,Active,Yes,,2,2,Seed,750000,EUR,821567,750000,EUR,821567,Seed,1750000,EUR,2102124,1750000,EUR,2102124,AIB Seed Capital Fund,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Hardware, Information Technology, Mobile, Privacy and Security",,,,,,"Network Security, Telecommunications, Wireless","Dublin, Dublin, Ireland",
DTCC,https://www.crunchbase.com/organization/dtcc,Growing,Private,For Profit,1001-5000,Made Acquisitions,,,,1973-01-01,year,Active,Yes,,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Financial Services, Information Technology, Lending and Investments",,,,,,"Finance, Financial Exchanges, Financial Services, Information Technology","New York, New York, United States",4
Melijoe,https://www.crunchbase.com/organization/melijoe,,Private,For Profit,11-50,,Venture - Series Unknown,2014-11-25,,2007-01-01,year,Active,Yes,,1,2,,9000000,EUR,11226719,9000000,EUR,11226719,Venture - Series Unknown,12500000,EUR,16247462,12500000,EUR,16247462,"Gimv, CM-CIC Capital Prive",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Consumer Electronics, Content and Publishing, Design, Hardware, Internet Services, Media and Entertainment",,,,,,"Children, E-Commerce, Fashion, Internet, Publishing, Social Media, Wearables","Paris, Ile-de-France, France",
Kipp DC Public Schools,https://www.crunchbase.com/organization/kipp-dc-public-schools,,Private,Non-profit,1001-5000,,Grant,2024-04-01,,2001-01-01,year,Active,Yes,,2,1,,50000,USD,50000,,,,,,,,50000,USD,50000,Verizon,1,"Washington DC Metro Area, Southern US","Education, Other, Social Impact",,,,,,"Education, Higher Education, Non Profit","Washington, District of Columbia, United States",
Kitty Hawk,https://www.crunchbase.com/organization/kitty-hawk,,Private,For Profit,11-50,Made Acquisitions,Grant,2017-03-01,,2010-01-01,year,Active,Yes,,1,2,,1000000,USD,1000000,,,,Undisclosed,,,,1000000,USD,1000000,"Larry Page, Defense Innovation Unit Experimental (DIUX)",2,"San Francisco Bay Area, Silicon Valley, West Coast","Science and Engineering, Transportation",,,,,,"Aerospace, Air Transportation, Automotive, Logistics","Mountain View, California, United States",3
NEXT Academy,https://www.crunchbase.com/organization/next-academy,,Private,For Profit,1-10,,Seed,2016-01-28,,2014-01-01,year,Active,Yes,,1,1,Seed,300000,USD,300000,300000,USD,300000,Seed,300000,USD,300000,300000,USD,300000,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Education, Sales and Marketing",,,,,,"Digital Marketing, Education, Higher Education, Skill Assessment","Kuala Lumpur, Kuala Lumpur, Malaysia",
Brennus Analytics,https://www.crunchbase.com/organization/brennus-analytics,,Private,For Profit,11-50,Was Acquired,Seed,2019-10-01,,2015-12-01,month,Active,Yes,,3,3,M&A,,,,,,,Seed,500000,EUR,580450,500000,EUR,580450,"SAP.iO, ZTP - Ze 12th Player",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), B2B, Big Data, Business Intelligence, Enterprise Software, Machine Learning, Software","Paris, Ile-de-France, France",
YouCaring,https://www.crunchbase.com/organization/youcaring,,Private,For Profit,11-50,"Made Acquisitions, Was Acquired",,,,2011-04-01,day,Closed,Yes,,3,,M&A,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Financial Services, Internet Services",,,,,,"Crowdfunding, Finance, Financial Services, Internet","San Francisco, California, United States",
Latize,https://www.crunchbase.com/organization/latize,Growing,Private,For Profit,11-50,,Venture - Series Unknown,2016-09-26,,2009-01-01,year,Active,Yes,,1,3,,1500000,USD,1500000,1500000,USD,1500000,Venture - Series Unknown,3500000,USD,3500000,3500000,USD,3500000,"Tembusu Partners, August One, Spring SEEDS Capital, Manoj Kumar Agarwal",4,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Data and Analytics, Information Technology, Sales and Marketing, Software",,High,,,,"Analytics, Information Services, Information Technology, Marketing, Software","Singapore, Central Region, Singapore",
Children's Health,https://www.crunchbase.com/organization/children-shealth,Growing,Private,For Profit,10001+,,Grant,2013-12-02,,1913-01-01,year,Active,Yes,,1,1,,19000000,USD,19000000,,,,,,,,19000000,USD,19000000,The Rees-Jones Foundation,1,"Dallas/Fort Worth Metroplex, Southern US","Health Care, Other",,Medium,,,,"Association, Health Care, Hospital, Medical","Dallas, Texas, United States",4
MazeMap,https://www.crunchbase.com/organization/mazemap,Growing,Private,For Profit,51-100,,Seed,2016-01-11,,2013-01-01,year,Active,Yes,,1,2,Seed,50000,EUR,54307,50000,EUR,54307,Seed,50000,EUR,54307,50000,EUR,54307,"EASME - EU Executive Agency for SMEs, TeleVenture Management",2,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Internet Services, Navigation and Mapping",,,,,,"Indoor Positioning, Internet, Location Based Services, Mapping Services, Navigation","Palo Alto, California, United States",
RETO MOTO,https://www.crunchbase.com/organization/reto-moto,,Private,For Profit,11-50,,Series A,2017-12-06,,2008-01-01,year,Active,Yes,,3,1,Early Stage Venture,5000000,USD,5000000,5000000,USD,5000000,Series A,5000000,USD,5000000,5000000,USD,5000000,Nordisk Film,1,"European Union (EU), Nordic Countries, Scandinavia","Consumer Electronics, Gaming, Hardware",,,,,,"Computer, Online Games, Video Games","Copenhagen, Hovedstaden, Denmark",
Next Health,https://www.crunchbase.com/organization/next-health-com,,Private,For Profit,51-100,,Seed,2019-01-09,,2016-01-01,year,Active,Yes,,2,2,Seed,,,,,,,Seed,,,,,,,"M13, Align Ventures, For Good Ventures",3,"Greater Los Angeles Area, West Coast, Western US","Health Care, Sports",,,,,,"Fitness, Health Care, Wellness","Los Angeles, California, United States",
Bass Pro Shops,https://www.crunchbase.com/organization/bass-pro-shops,Growing,Private,For Profit,10001+,Made Acquisitions,Venture - Series Unknown,2015-02-10,,1972-01-01,year,Active,Yes,,1,1,,,,,,,,Venture - Series Unknown,,,,,,,Pamplona Capital Management,1,Midwestern US,"Commerce and Shopping, Sports",,Medium,,,,"E-Commerce, Hunting, Retail","Springfield, Missouri, United States",
TONGSHAN,https://www.crunchbase.com/organization/tongshan,,Private,For Profit,,,Series C,2018-02-12,,2015-05-12,day,Active,Yes,,1,4,Late Stage Venture,30000000,CNY,4741059,30000000,CNY,4741059,Series C,63000000,CNY,9767761,63000000,CNY,9767761,"Sinoking Capital, Eastwest Capital, Woofoo Capital, Pengxin Mining, Vitality Capital",7,Asia-Pacific (APAC),Financial Services,,,,,,"Asset Management, Finance, Financial Services","Shanghai, Shanghai, China",
Northwestern Mutual,https://www.crunchbase.com/organization/northwestern-mutual-life,,Private,For Profit,10001+,Made Acquisitions,,,Private Equity Firm,1857-01-01,year,Active,Yes,,4,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Financial Services, Media and Entertainment, Professional Services",,,,,,"Advice, Consulting, Finance, Financial Services, Insurance, Life Insurance","Milwaukee, Wisconsin, United States",28
Conduent,https://www.crunchbase.com/organization/conduent,Growing,Private,For Profit,10001+,Made Acquisitions,Venture - Series Unknown,2020-01-01,,2017-01-03,day,Active,Yes,,1,1,,,,,,,,Venture - Series Unknown,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Health Care, Information Technology, Privacy and Security, Professional Services",,High,,,,"Business Development, Health Care, Information Technology, Security","Florham Park, New Jersey, United States",
2K,https://www.crunchbase.com/organization/2k,,Private,For Profit,1001-5000,Made Acquisitions,,,,2005-01-01,year,Active,Yes,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Content and Publishing, Gaming, Media and Entertainment, Software, Sports",,,,,,"Developer APIs, Publishing, Software, Sports, Video Games","Novato, California, United States",
Drekan,https://www.crunchbase.com/organization/drekan,,Private,For Profit,101-250,,Venture - Series Unknown,2017-01-25,,2009-01-01,year,Active,Yes,,1,1,,4000000,EUR,4300960,4000000,EUR,4300960,Venture - Series Unknown,4000000,EUR,4300960,4000000,EUR,4300960,CAP3RI,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Manufacturing, Science and Engineering",,,,,,"Industrial, Industrial Engineering, Mechanical Engineering","Fourchambault, Bourgogne, France",
WEISSENHAUS,https://www.crunchbase.com/organization/weissenhaus,,Private,For Profit,51-100,,Product Crowdfunding,2015-03-27,,2013-01-01,year,Active,Yes,,,2,,7500000,EUR,8167781,,,,,,,,9936025,EUR,11485884,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Travel and Tourism,,,,,,"Resorts, Tourism, Travel","Weißenhaus, Schleswig-Holstein, Germany",
Madison Logic,https://www.crunchbase.com/organization/madison-logic,Growing,Private,For Profit,251-500,Was Acquired,Debt Financing,2021-12-10,,2005-01-01,year,Active,Yes,,2,2,M&A,,,,,,,Venture - Series Unknown,,,,,,,"Compound, Saratoga Partners",2,"Greater New York Area, East Coast, Northeastern US","Advertising, Data and Analytics, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Analytics, Digital Media, Lead Generation","New York, New York, United States",
Trifork,https://www.crunchbase.com/organization/trifork,,Private,For Profit,501-1000,Made Acquisitions,Venture - Series Unknown,2015-01-01,,1996-01-01,year,Active,Yes,,1,1,,,,,,,,Venture - Series Unknown,,,,,,,GRO Capital,1,"Europe, Middle East, and Africa (EMEA)","Information Technology, Other, Software",,,,,,"Information Technology, Infrastructure, Software","Schindellegi, Schwyz, Switzerland",9
LaowaiCareer,https://www.crunchbase.com/organization/laowaicareer,,Private,For Profit,1-10,,Seed,2016-02-01,,2016-02-01,day,Active,Yes,,2,1,Seed,300000,USD,300000,300000,USD,300000,Seed,300000,USD,300000,300000,USD,300000,,,Asia-Pacific (APAC),"Administrative Services, Professional Services",,,,,,"Human Resources, Recruiting","Beijing, Beijing, China",1
Zettar,https://www.crunchbase.com/organization/zettar,,Private,For Profit,,,Grant,2016-06-22,,2008-01-01,year,Active,Yes,,,1,,225000,USD,225000,,,,,,,,225000,USD,225000,National Science Foundation,1,"San Francisco Bay Area, Silicon Valley, West Coast",Software,,,,,,Software,"Mountain View, California, United States",
Vikram Solar,https://www.crunchbase.com/organization/vikram-solar,Growing,Private,For Profit,1001-5000,,,,,2006-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Administrative Services, Energy, Manufacturing, Natural Resources, Other, Sustainability",,,,,,"Energy, Manufacturing, Project Management, Renewable Energy, Solar","Kolkata, West Bengal, India",
Samtec,https://www.crunchbase.com/organization/samtec,Growing,Private,For Profit,1001-5000,Made Acquisitions,Venture - Series Unknown,2009-10-23,,1976-01-01,year,Active,Yes,,1,1,,654600,USD,654600,654600,USD,654600,Venture - Series Unknown,654600,USD,654600,654600,USD,654600,,,"Great Lakes, Midwestern US","Consumer Electronics, Hardware, Manufacturing, Software",,,,,,"Electronics, Hardware, Manufacturing, Software","New Albany, Indiana, United States",
Builders Capital,https://www.crunchbase.com/organization/builders-capital,Growing,Private,For Profit,101-250,,,,,2009-01-01,year,Active,Yes,,3,,,,,,,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US","Financial Services, Professional Services, Real Estate",,High,,,,"Consulting, Financial Services, Real Estate, Real Estate Investment","Seattle, Washington, United States",1
MRO,https://www.crunchbase.com/organization/mro,Growing,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2019-10-30,,2002-01-01,year,Active,Yes,,2,2,,,,,,,,Venture - Series Unknown,,,,,,,"Parthenon Capital Partners, Imperial Capital",2,"Greater Philadelphia Area, Great Lakes, Northeastern US","Financial Services, Health Care, Information Technology, Privacy and Security, Professional Services, Software",,Medium,,,,"Accounting, Compliance, Health Care, Information Technology, Security, Software","King Of Prussia, Pennsylvania, United States",
Alterra Mountain Company,https://www.crunchbase.com/organization/alterra-mountain-company,Growing,Private,For Profit,10001+,Made Acquisitions,Seed,2020-01-01,,2018-01-01,day,Active,Yes,,1,1,Seed,,,,,,,Seed,,,,,,,TRITON FUNDS LLC,1,"Greater Denver Area, Western US","Sports, Travel and Tourism",,Medium,,,,"Hospitality, Sports","Denver, Colorado, United States",
techUK,https://www.crunchbase.com/organization/intellect,Growing,Private,Non-profit,51-100,,,,,2015-01-01,year,Active,Yes,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering",,,,,,"Information Technology, Intelligent Systems","London, England, United Kingdom",
COCONUT,https://www.crunchbase.com/organization/coconut-41a9,,Private,For Profit,11-50,,Seed,2022-04-01,,2016-01-01,year,Active,Yes,,3,2,Seed,,,,,,,Seed,20000,USD,20000,20000,USD,20000,Techstars,1,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Administrative Services, Food and Beverage, Internet Services, Professional Services, Travel and Tourism",,,,,,"Food and Beverage, Hospitality, Hotel, Human Resources, Recruiting, Restaurants, Social Network, Social Recruiting, Tourism, Travel","Dubai, Dubai, United Arab Emirates",
PushMarket,https://www.crunchbase.com/organization/answerbook,,Private,For Profit,51-100,,Seed,2014-12-01,,2014-01-01,year,Closed,Yes,,2,1,Seed,700000,USD,700000,700000,USD,700000,Seed,700000,USD,700000,700000,USD,700000,"Y Combinator, Kima Ventures, Tamares",3,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications",,,,,,"Analytics, E-Commerce, Email","San Francisco, California, United States",
JustFix.nyc,https://www.crunchbase.com/organization/justfix-nyc,,Private,For Profit,1-10,,Grant,2017-11-20,,2015-01-01,year,Active,Yes,,2,2,,180000,USD,180000,,,,,,,,180000,USD,180000,Blue Ridge Foundation,1,"Greater New York Area, East Coast, Northeastern US","Internet Services, Other, Professional Services, Real Estate, Social Impact",,,,,,"Building Maintenance, Legal, Non Profit, Social Network","New York, New York, United States",
SparkBeyond,https://www.crunchbase.com/organization/sparkbeyond,Growing,Private,For Profit,101-250,,Seed,2017-02-03,,2013-01-01,year,Active,Yes,,2,1,Seed,,,,,,,Seed,,,,,,,Aleph,1,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Enterprise Software, Machine Learning, Predictive Analytics, Software","New York, New York, United States",
NetJets,https://www.crunchbase.com/organization/netjets,Growing,Private,For Profit,5001-10000,Was Acquired,,,,1964-01-01,year,Active,Yes,,1,,M&A,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Media and Entertainment, Privacy and Security, Science and Engineering",,Medium,,,,"Aerospace, In-Flight Entertainment, Privacy","Columbus, Ohio, United States",1
Cambridge Savings Bank,https://www.crunchbase.com/organization/cambridge-savings-bank,Growing,Private,For Profit,251-500,,,,Investment Bank,1834-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Financial Services, Lending and Investments",,,,,,"Banking, Finance, Financial Services","Cambridge, Massachusetts, United States",14
Resani,https://www.crunchbase.com/organization/resani,,Private,For Profit,1-10,,Non-equity Assistance,2024-01-30,,2014-01-01,day,Active,Yes,,1,2,,,,,,,,,,,,71429,EUR,83304,"EASME - EU Executive Agency for SMEs, Propel@YH",2,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Health Care, Sports",,,,,,"Fitness, Health Care","Stavanger, Rogaland, Norway",
Sonix (sonix.ai),https://www.crunchbase.com/organization/sonix-sonix-ai,,Private,For Profit,11-50,,,,,2017-03-01,day,Active,Yes,,3,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Software, Speech Recognition, Translation Service","San Francisco, California, United States",
A2 Hosting,https://www.crunchbase.com/organization/a2-hosting,,Private,For Profit,11-50,,,,,2003-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US",Internet Services,,,,,,Web Hosting,"Ann Arbor, Michigan, United States",
Execupay Payroll and HR Services,https://www.crunchbase.com/organization/execupay-payroll-and-hr-services,,Private,For Profit,101-250,"Made Acquisitions, Was Acquired",,,,1974-01-01,year,Active,Yes,,,,M&A,,,,,,,,,,,,,,,,Southern US,"Administrative Services, Information Technology, Software",,,,,,"Human Resources, Information Technology, Software","San Antonio, Texas, United States",
Aramco Services Company,https://www.crunchbase.com/organization/aramco-services-company,Growing,Private,For Profit,251-500,,,,,1950-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,"Greater Houston Area, Southern US","Energy, Natural Resources",,Medium,,,,"Energy, Oil and Gas","Houston, Texas, United States",
Foresight Mental Health,https://www.crunchbase.com/organization/foresight-mental-health,,Private,For Profit,501-1000,,Series C,2022-06-23,,2017-01-01,year,Active,Yes,,2,8,Late Stage Venture,,,,,,,Series C,,,,,,,"Polaris Partners, Alchemist Accelerator, Asymmetry Ventures, Jazz Venture Partners, Town Hall Ventures",13,"San Francisco Bay Area, West Coast, Western US",Health Care,,,,,,"Health Care, Medical, Mental Health","Berkeley, California, United States",
McLaren Health Care,https://www.crunchbase.com/organization/mclaren-health-care,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",,,,1914-01-01,year,Active,Yes,,,,M&A,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US",Health Care,,,,,,"Health Care, Hospital, Medical, Oncology, Rehabilitation","Grand Blanc, Michigan, United States",2
Achronix Semiconductor,https://www.crunchbase.com/organization/achronix-semiconductor,,Private,For Profit,101-250,,Debt Financing,2013-04-09,,2004-01-01,year,Active,Yes,,4,5,,3533827,USD,3533827,9842436,USD,9842436,Venture - Series Unknown,132242436,USD,132242436,135776263,USD,135776263,"Battery Ventures, New Science Ventures, Easton Capital, Larkspur Capital Corporation, Argonaut Partners",6,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Information Technology, Manufacturing, Other, Science and Engineering, Software",$100M to $500M,,,,,"3D Technology, Developer APIs, Developer Tools, Field-Programmable Gate Array (FPGA), Hardware, Manufacturing, Semiconductor, Software, Technical Support","Santa Clara, California, United States",
Creditsafe,https://www.crunchbase.com/organization/http-www2-creditsafeuk-com,,Private,For Profit,501-1000,,,,,1997-01-01,year,Active,Yes,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Data and Analytics, Financial Services, Information Technology, Lending and Investments, Media and Entertainment, Professional Services",,,,,,"Business Information Systems, Business Intelligence, Compliance, Content, Credit, Financial Services, Information Services","Caerphilly, Caerphilly, United Kingdom",
Thebhub,https://www.crunchbase.com/organization/thebhub,,Private,For Profit,1-10,,Seed,2018-03-08,,2018-01-01,day,Active,Yes,,2,1,Seed,100000,USD,100000,100000,USD,100000,Seed,100000,USD,100000,100000,USD,100000,Shariff Abdulwalli,1,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Other, Professional Services, Social Impact",,,,,,"Blockchain, Innovation Management, Social Impact","Nairobi, Nairobi Area, Kenya",
Orlando Health,https://www.crunchbase.com/organization/orlando-health,Growing,Private,For Profit,10001+,Made Acquisitions,,,,1918-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,"East Coast, Southern US","Health Care, Other, Social Impact",,Medium,,,,"Health Care, Hospital, Medical, Non Profit","Orlando, Florida, United States",1
J & B Recycling,https://www.crunchbase.com/organization/j-b-recycling,,Private,For Profit,101-250,,Venture - Series Unknown,2014-12-18,,1997-01-01,year,Active,Yes,,1,1,,7500000,GBP,11751121,7500000,GBP,11751121,Venture - Series Unknown,7500000,GBP,11751121,7500000,GBP,11751121,Business Growth Fund,1,"Europe, Middle East, and Africa (EMEA)","Energy, Information Technology, Sustainability",,,,,,"Information Technology, Recycling, Renewable Energy, Waste Management","Hartlepool, Hartlepool, United Kingdom",
Soapbox Media,https://www.crunchbase.com/organization/soapbox-media,,Private,For Profit,1-10,,Debt Financing,2015-09-15,,2015-01-01,year,Active,Yes,,,1,,110000,USD,110000,,,,,,,,110000,USD,110000,,,Southern US,"Content and Publishing, Information Technology, Internet Services, Media and Entertainment",,,,,,"Content, EBooks, Information Technology, Internet, Publishing","Wimberley, Texas, United States",
Ensemble Health Partners,https://www.crunchbase.com/organization/ensemble-health-partners,Growing,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Private Equity,2022-03-25,,2014-07-01,month,Active,Yes,,1,1,M&A,,,,,,,Private Equity,,,,,,,"Warburg Pincus, Berkshire Partners",2,"Great Lakes, Midwestern US","Health Care, Travel and Tourism",,,,,,"Health Care, Hospitality","Cincinnati, Ohio, United States",
In Form Consult,https://www.crunchbase.com/organization/in-form-consult,,Private,For Profit,11-50,,Debt Financing,2015-11-26,,1987-01-01,year,Active,Yes,,,1,,200000,GBP,302024,,,,,,,,200000,GBP,302024,The FSE Group,1,"Europe, Middle East, and Africa (EMEA)","Design, Information Technology, Professional Services, Real Estate",,,,,,"Consulting, Information Technology, Interior Design","Watford, Hertford, United Kingdom",
Uline,https://www.crunchbase.com/organization/uline,Growing,Private,For Profit,1001-5000,,,,,1980-01-01,year,Active,Yes,,2,,,,,,,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US",Commerce and Shopping,,Medium,,,,Office Supplies,"Pleasant Prairie, Wisconsin, United States",
Kimball Electronics,https://www.crunchbase.com/organization/kimball-electronics-2,,Private,For Profit,1001-5000,Made Acquisitions,,,,1961-01-01,year,Active,Yes,,,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Consumer Electronics, Hardware, Manufacturing",,,,,,"Electronics, Manufacturing","Jasper, Indiana, United States",
Adventist Health,https://www.crunchbase.com/organization/adventist-health,Growing,Private,Non-profit,10001+,,,,,1980-01-01,year,Active,Yes,,1,,,,,,,,,,,,,,,,,,"West Coast, Western US","Health Care, Other, Social Impact",,Medium,,,,"Elder Care, Health Care, Hospital, Medical, Non Profit, Wellness","Roseville, California, United States",
Wall Street Prep,https://www.crunchbase.com/organization/wall-street-prep,Growing,Private,For Profit,51-100,,Private Equity,2021-09-08,,2004-01-01,year,Active,Yes,,1,1,Private Equity,,,,,,,Private Equity,,,,,,,Eden Capital,1,"Greater Boston Area, East Coast, New England","Education, Financial Services",,,,,,"Education, Finance, Financial Services, Training","Newton, Massachusetts, United States",
