Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
GERS,https://www.crunchbase.com/organization/gers,,Private,For Profit,,Was Acquired,Private Equity,1998-01-07,,1990-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater San Diego Area, West Coast, Western US","Commerce and Shopping, Information Technology, Software",,,,,,"Enterprise Software, Information Services, Information Technology, Retail, Software","San Diego, California, United States",
Fonkoze,https://www.crunchbase.com/organization/fonkoze,,Private,For Profit,501-1000,,Debt Financing,1998-01-09,,1994-01-01,year,Active,,,,1,,2946637,USD,2946637,,,,,,,,2946637,USD,2946637,,,"Washington DC Metro Area, Southern US","Community and Lifestyle, Financial Services, Health Care",,,,,,"Communities, Financial Services, Health Care","Washington, District of Columbia, United States",
solarwall,https://www.crunchbase.com/organization/solarwall,,Private,For Profit,11-50,,Grant,1998-01-13,,1977-01-01,day,Active,,,,1,,47467,USD,47467,,,,,,,,47467,USD,47467,NYSERDA,1,"Great Lakes, East Coast, Northeastern US","Energy, Natural Resources, Sustainability",,,,,,"Energy, Solar","Buffalo, New York, United States",
Aptis Communications,https://www.crunchbase.com/organization/aptis-communications,,Private,For Profit,,Was Acquired,Series A,1998-01-19,,1997-01-01,year,Active,,,,1,M&A,10500000,USD,10500000,10500000,USD,10500000,Series A,10500000,USD,10500000,10500000,USD,10500000,"JAFCO Asia, Morgenthaler Ventures, Bessemer Venture Partners, CRV",4,"Greater Boston Area, East Coast, New England",Sales and Marketing,,,,,,Public Relations,"Chelmsford, Massachusetts, United States",
Ducommun AeroStructures New York,https://www.crunchbase.com/organization/dynabil-industries-inc,,Private,For Profit,251-500,Was Acquired,Grant,1998-01-27,,1977-01-01,year,Active,,,,1,M&A,73152,USD,73152,,,,,,,,73152,USD,73152,NYSERDA,1,"East Coast, Northeastern US","Manufacturing, Science and Engineering",,,,,,"Aerospace, Manufacturing","Coxsackie, New York, United States",
CrossWorlds Software,https://www.crunchbase.com/organization/crossworlds-software,,Private,For Profit,1-10,Was Acquired,Seed,1998-02-01,,1996-01-01,year,Active,,,,1,M&A,,,,,,,Seed,,,,,,,Venrock,1,"San Francisco Bay Area, West Coast, Western US","Professional Services, Software",,,,,,"Business Development, Enterprise Software, Software","Burlingame, California, United States",
Energy Power Resources Ltd.,https://www.crunchbase.com/organization/energy-power-resources-ltd,,Private,For Profit,101-250,,Private Equity,1998-02-01,,1994-01-01,year,Closed,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Epiris,1,"Europe, Middle East, and Africa (EMEA)","Energy, Natural Resources, Sustainability",,,,,,"Renewable Energy, Solar","Woodbridge, Suffolk, United Kingdom",
Agromed,https://www.crunchbase.com/organization/agromed,,Private,For Profit,11-50,Was Acquired,Venture - Series Unknown,1998-02-01,,2001-01-01,year,Active,,,,1,M&A,8200000,USD,8200000,8200000,USD,8200000,Venture - Series Unknown,8200000,USD,8200000,8200000,USD,8200000,"Venrock, Oxford Bioscience Partners, Global Life Science Ventures",3,"Middle East and North Africa (MENA), North Africa, Europe, Middle East, and Africa (EMEA)","Food and Beverage, Manufacturing, Sales and Marketing",,,,,,"Food Processing, Manufacturing, Marketing","Sfax, Sfax, Tunisia",
CMS Technologies,https://www.crunchbase.com/organization/cms-technologies,,Private,For Profit,1-10,,Venture - Series Unknown,1998-02-01,,1993-01-01,year,Active,,,,1,,1000000,USD,1000000,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,1000000,USD,1000000,Arbor Partners,1,"Greater Detroit Area, Great Lakes, Midwestern US","Apps, Other, Privacy and Security, Software",,,,,,"Real Time, Security, Web Apps","Farmington Hills, Michigan, United States",
Slag Recycling,https://www.crunchbase.com/organization/slag-recycling,,Private,For Profit,11-50,,Private Equity,1998-02-01,,,,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Advent International,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Kraków, Malopolskie, Poland",
Tropigas,https://www.crunchbase.com/organization/tropigas,,Private,For Profit,,,Private Equity,1998-02-01,,1998-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,ACON Investment,1,Latin America,"Energy, Natural Resources",,,,,,"Energy, Oil and Gas","Caracas, NA - Venezuela, Venezuela",
ICT Biometrics/Cybertouch,https://www.crunchbase.com/organization/ict-biometrics-cybertouch,,Private,For Profit,11-50,,Private Equity,1998-02-01,,1995-01-01,year,Closed,,,1,1,Private Equity,,,,,,,Private Equity,,,,,,,,,,Information Technology,,,,,,Information Technology,,
Call Technologies,https://www.crunchbase.com/organization/call-technologies,,Private,For Profit,11-50,Was Acquired,Series B,1998-02-02,,1990-01-01,day,Active,,,2,2,M&A,3000000,USD,3000000,3000000,USD,3000000,Series B,6000000,USD,6000000,6000000,USD,6000000,"New Enterprise Associates, Columbia Capital, FBR & Co",3,"Washington DC Metro Area, East Coast, Southern US","Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",,,,,,"Messaging, Software, Telecommunications","Reston, Virginia, United States",
CryoCath Technologies,https://www.crunchbase.com/organization/cryocath-technologies,,Private,For Profit,251-500,Was Acquired,Series B,1998-02-03,,2008-09-24,day,Active,,,,1,M&A,,,,,,,Series B,,,,,,,"Caisse de Depot et Placement du Quebec, Robertson Stephens Partners",2,,"Health Care, Manufacturing",,,,,,"Health Care, Manufacturing, Medical","Kirkland, Quebec, Canada",
Orbeco Analytical Systems,https://www.crunchbase.com/organization/orbeco-analytical-systems-inc,,Private,For Profit,1-10,,Grant,1998-02-04,,1985-01-01,day,Active,,,,1,,42531,USD,42531,,,,,,,,42531,USD,42531,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Biotechnology, Science and Engineering",,,,,,"Biotechnology, Life Science","Farmingdale, New York, United States",
Applied Fabric Technologies,https://www.crunchbase.com/organization/applied-fabric-technologies,,Private,For Profit,11-50,,Grant,1998-02-04,,,,Active,,,,1,,49970,USD,49970,,,,,,,,49970,USD,49970,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US",Information Technology,,,,,,Information Technology,"New York, New York, United States",
Rural Prosperity Fund,https://www.crunchbase.com/organization/rural-prosperity-fund,,Private,Non-profit,1-10,,Seed,1998-02-04,,1998-02-01,month,Active,,,,1,Seed,,,,,,,Seed,,,,,,,Chris Ennis,1,,,,,,,,,,
InstallShield Software,https://www.crunchbase.com/organization/installshield-software-corporation,,Private,For Profit,1-10,Was Acquired,Private Equity,1998-02-10,,1987-01-01,year,Closed,,,1,1,M&A,,,,,,,Private Equity,,,,,,,"TA Associates, Summit Partners, Venrock",3,"Greater Chicago Area, Great Lakes, Midwestern US",Software,,,,,,"Developer Tools, Software","Schaumburg, Illinois, United States",
SenCer,https://www.crunchbase.com/organization/sencer-inc,,Private,For Profit,1-10,,Grant,1998-02-12,,2010-01-01,year,Active,,,,1,,796170,USD,796170,,,,,,,,796170,USD,796170,NYSERDA,1,"East Coast, Northeastern US",,,,,,,,"Penn Yan, New York, United States",
Cetek,https://www.crunchbase.com/organization/cetek-inc,,Private,For Profit,11-50,,Grant,1998-02-24,,1989-01-01,year,Active,,,,1,,128423,USD,128423,,,,,,,,128423,USD,128423,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Consumer Electronics, Hardware, Manufacturing",,,,,,"Electronics, Manufacturing","Poughkeepsie, New York, United States",
Dorn Technology Group,https://www.crunchbase.com/organization/dorn-technology-group,,Private,For Profit,1-10,,Private Equity,1998-02-25,,1990-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Detroit Area, Great Lakes, Midwestern US","Financial Services, Professional Services, Software",,,,,,"Enterprise Software, Insurance, Risk Management, Software","Livonia, Michigan, United States",
Exodus Communications,https://www.crunchbase.com/organization/exodus-communications,,Private,For Profit,11-50,"Made Acquisitions, Was Acquired",Undisclosed,1998-03-01,,1994-01-01,year,Active,,,2,1,M&A,,,,,,,Undisclosed,,,,,,,,,Asia-Pacific (APAC),"Information Technology, Internet Services, Other, Professional Services",,,,,,"Customer Service, Information Services, Information Technology, Web Hosting","Tokyo, Tokyo, Japan",2
Tradus,https://www.crunchbase.com/organization/tradus-in,,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Series A,1998-03-01,,1997-09-01,month,Active,,,1,1,M&A,13000000,USD,13000000,13000000,USD,13000000,Series A,13000000,USD,13000000,13000000,USD,13000000,"Jerusalem Global Ventures, Kappa IT Ventures",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Internet Services, Mobile, Transportation",,,,,,"Auctions, Automotive, Classifieds, E-Commerce, Internet, Marketplace, Mobile, Online Auctions","Hoofddorp, Noord-Holland, The Netherlands",
HMV Group,https://www.crunchbase.com/organization/hmv-group,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Private Equity,1998-03-01,,1921-01-01,year,Active,,,1,1,M&A,,,,,,,Private Equity,,,,,,,"Advent International, EMI Music",2,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Media and Entertainment, Music and Audio",,,,,,"Digital Media, Music, Retail","London, England, United Kingdom",1
ArrowPoint Communications,https://www.crunchbase.com/organization/arrowpoint-communications,,Private,For Profit,501-1000,Was Acquired,Series B,1998-03-01,,1997-01-01,year,Closed,,,,2,M&A,10300000,USD,10300000,10300000,USD,10300000,Series B,15800000,USD,15800000,15800000,USD,15800000,"Accel, Matrix, North Bridge Venture Partners & Growth Equity",3,"Greater Boston Area, East Coast, New England","Hardware, Information Technology, Internet Services, Software",,,,,,"Communications Infrastructure, Enterprise Software, Hardware, Information Technology, Internet","Acton, Massachusetts, United States",
WebLogic,https://www.crunchbase.com/organization/weblogic,,Private,For Profit,51-100,,Venture - Series Unknown,1998-03-10,,1995-01-01,year,Active,,,,1,,12500000,USD,12500000,12500000,USD,12500000,Venture - Series Unknown,12500000,USD,12500000,12500000,USD,12500000,"Bay Partners, TL Ventures, Cambridge Technology Capital",3,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Information Technology, Software",,,,,,"Database, Information Technology, Software","San Francisco, California, United States",
Argon Networks,https://www.crunchbase.com/organization/argon-networks,,Private,For Profit,11-50,Was Acquired,Venture - Series Unknown,1998-03-10,,1997-01-01,year,Active,,,1,1,M&A,26500000,USD,26500000,26500000,USD,26500000,Venture - Series Unknown,26500000,USD,26500000,26500000,USD,26500000,"New Enterprise Associates, Canaan Partners, JAFCO Asia",3,"Europe, Middle East, and Africa (EMEA)","Advertising, Hardware, Internet Services, Mobile, Sales and Marketing",,,,,,"Advertising, Internet, Mobile, Telecommunications","Zug, Zug, Switzerland",
Energy Investment Systems,https://www.crunchbase.com/organization/energy-investment-systems-inc,,Private,For Profit,51-100,,Grant,1998-03-11,,,,Active,,,,1,,658436,USD,658436,,,,,,,,658436,USD,658436,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Energy, Manufacturing, Sustainability",,,,,,"Energy, Manufacturing, Renewable Energy","New York, New York, United States",
3 day Blinds,https://www.crunchbase.com/organization/3-day-blinds,,Private,For Profit,251-500,Was Acquired,Private Equity,1998-03-13,,1984-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Los Angeles Area, West Coast, Western US","Commerce and Shopping, Design, Professional Services, Real Estate",,,,,,"Consulting, Interior Design, Retail","Irvine, California, United States",
FutureTense,https://www.crunchbase.com/organization/futuretense-inc,,Private,For Profit,,Was Acquired,Venture - Series Unknown,1998-03-16,,,,Active,,,,2,M&A,5250000,USD,5250000,5250000,USD,5250000,Venture - Series Unknown,5250000,USD,5250000,5250000,USD,5250000,"MassVentures, Volition Capital, Greylock, Ridge Ventures, Atlas Venture",7,"Greater Chicago Area, Great Lakes, Midwestern US","Administrative Services, Content and Publishing",,,,,,"Content Delivery Network, Delivery","Valparaiso, Indiana, United States",
Stagecast Software,https://www.crunchbase.com/organization/stagecast-software,,Private,For Profit,11-50,,Venture - Series Unknown,1998-03-18,,1997-01-01,year,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,Ridge Ventures,1,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Gaming, Media and Entertainment, Mobile, Software",,,,,,"Apps, Digital Entertainment, Gaming, Mobile Apps","Menlo Park, California, United States",
Clean Vehicle Systems,https://www.crunchbase.com/organization/clean-vehicle-systems-inc,,Private,For Profit,,,Grant,1998-03-19,,,,Active,,,,1,,7928,USD,7928,,,,,,,,7928,USD,7928,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US","Manufacturing, Transportation",,,,,,"Automotive, Logistics, Manufacturing","Staten Island, New York, United States",
Mobile Climate Control,https://www.crunchbase.com/organization/mobile-climate-control-corporation,,Private,For Profit,501-1000,Was Acquired,Grant,1998-03-31,,1975-01-01,year,Active,,,,1,M&A,99831,USD,99831,,,,,,,,99831,USD,99831,NYSERDA,1,"East Coast, Northeastern US",Manufacturing,,,,,,Manufacturing,"Utica, New York, United States",
Industrial Helicopters,https://www.crunchbase.com/organization/industrial-helicopters,,Private,For Profit,,,Venture - Series Unknown,1998-03-31,,,,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,Advantage Capital,1,"Greater San Diego Area, West Coast, Western US","Apps, Content and Publishing, Data and Analytics, Media and Entertainment, Other, Software",,,,,,"Application Performance Management, Apps, Photography, Service Industry","La Jolla, California, United States",
MediaSite,https://www.crunchbase.com/organization/mediasite,,Private,For Profit,51-100,Was Acquired,Venture - Series Unknown,1998-04-01,,1991-01-01,year,Active,,,1,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Birchmere Ventures,1,"Great Lakes, Midwestern US","Content and Publishing, Internet Services, Media and Entertainment, Video",,,,,,"Social Media, Video, Video Streaming","Madison, Wisconsin, United States",
Virata,https://www.crunchbase.com/organization/virata-corp,,Private,For Profit,1-10,"Made Acquisitions, Was Acquired",Series D,1998-04-01,,1998-01-01,year,Active,,,1,2,M&A,,,,,,,Series D,,,,,,,"New Enterprise Associates, Reference Capital SA",2,"San Francisco Bay Area, Silicon Valley, West Coast","Media and Entertainment, Software, Video",,,,,,"Software, Video","Santa Clara, California, United States",1
Ice Cap,https://www.crunchbase.com/organization/ice-cap-inc,,Private,For Profit,11-50,,Grant,1998-04-02,,1977-01-01,year,Active,,,,1,,31598,USD,31598,,,,,,,,31598,USD,31598,NYSERDA,1,"Greater New York Area, East Coast, Northeastern US",Real Estate,,,,,,"Heating, Ventilation, and Air Conditioning (HVAC)","Long Island City, New York, United States",
Altocom,https://www.crunchbase.com/organization/altocom,,Private,For Profit,1-10,Was Acquired,Private Equity,1998-04-15,,1995-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,"TA Associates, Summit Partners",2,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Science and Engineering, Software",,,,,,"Communications Infrastructure, Embedded Systems, Software","Mountain View, California, United States",
Apropos Technology,https://www.crunchbase.com/organization/apropos-technology-inc,,Private,For Profit,101-250,Was Acquired,Series C,1998-04-20,,1989-01-01,year,Active,,,,1,M&A,16000000,USD,16000000,16000000,USD,16000000,Series C,16000000,USD,16000000,16000000,USD,16000000,"William Blair, ARCH Venture Partners",2,"Greater Chicago Area, Great Lakes, Midwestern US",Software,,,,,,Software,"Oak Brook, Illinois, United States",
Spike,https://www.crunchbase.com/organization/spike,,Private,For Profit,10001+,,Venture - Series Unknown,1998-04-29,,1983-01-01,year,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,Marc Bell Ventures,1,"Greater New York Area, East Coast, Northeastern US","Apps, Media and Entertainment, Software",,,,,,"Digital Entertainment, Digital Media, Web Apps","New York, New York, United States",
Oxygen Solutions,https://www.crunchbase.com/organization/oxygen-solutions,,Private,For Profit,1-10,Was Acquired,Venture - Series Unknown,1998-05-01,,2013-01-01,year,Active,,,,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Kennet Partners,1,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Financial Services, Information Technology",,,,,,"E-Commerce, Finance, Information Technology, Marketplace","Twickenham, Richmond upon Thames, United Kingdom",
Pharmasonics,https://www.crunchbase.com/organization/pharmasonics,,Private,For Profit,11-50,,Venture - Series Unknown,1998-05-06,,1995-01-01,year,Active,,,,2,,6100000,USD,6100000,6100000,USD,6100000,Venture - Series Unknown,6100000,USD,6100000,6100000,USD,6100000,"Sofinnova Investments, IVP",2,"San Francisco Bay Area, Silicon Valley, West Coast",Health Care,,,,,,"Health Care, Medical Device, Pharmaceutical, Therapeutics","Sunnyvale, California, United States",
Ve,https://www.crunchbase.com/organization/verolan-communications,,Private,For Profit,,,Seed,1998-05-18,,1998-05-18,day,Closed,,,1,1,Seed,,,,,,,Seed,,,,,,,,,,,,,,,,,,
Media DNA,https://www.crunchbase.com/organization/media-dna,,Private,For Profit,1-10,,Venture - Series Unknown,1998-06-01,,1998-01-01,year,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,Tech Coast Angels,1,"Greater San Diego Area, West Coast, Western US","Advertising, Sales and Marketing",,,,,,"Ad Targeting, Advertising, Lead Management, Marketing","San Diego, California, United States",
Service Metrics,https://www.crunchbase.com/organization/service-metrics-inc,,Private,For Profit,1-10,Was Acquired,Venture - Series Unknown,1998-06-01,,1998-01-01,year,Active,,,2,1,M&A,,,,,,,Venture - Series Unknown,,,,,,,Ridge Ventures,1,"Greater Denver Area, Western US","Data and Analytics, Design, Other, Professional Services",,,,,,"Customer Service, Market Research","Broomfield, Colorado, United States",
Price Interactive,https://www.crunchbase.com/organization/price-interactive,,Private,For Profit,1-10,Was Acquired,Private Equity,1998-06-02,,1996-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Boston Area, East Coast, New England","Media and Entertainment, Music and Audio, Other, Professional Services",,,,,,"Audio, Consumer, Customer Service","Burlington, Massachusetts, United States",
Hatcher Associates,https://www.crunchbase.com/organization/hatcher-associates,,Private,For Profit,11-50,Was Acquired,Private Equity,1998-06-04,,1996-01-01,year,Active,,,,1,M&A,,,,,,,Private Equity,,,,,,,Summit Partners,1,"Greater Los Angeles Area, West Coast, Western US","Administrative Services, Financial Services, Information Technology, Lending and Investments, Other",,,,,,"Banking, Information Technology, Project Management","Los Angeles, California, United States",
Superhighway Solutions,https://www.crunchbase.com/organization/superhighway-solutions,,Private,For Profit,11-50,Was Acquired,Series A,1998-06-05,,,,Active,,,,1,M&A,,,,,,,Series A,,,,,,,Austin Ventures,1,"Greater Chicago Area, Great Lakes, Midwestern US",Information Technology,,,,,,Information Technology,"Chicago, Illinois, United States",
Calspan,https://www.crunchbase.com/organization/calspan-corporation,Growing,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Grant,1998-06-06,,1943-01-01,year,Active,,,,1,M&A,312928,USD,312928,,,,,,,,312928,USD,312928,NYSERDA,1,"Great Lakes, East Coast, Northeastern US","Data and Analytics, Manufacturing, Science and Engineering, Transportation",,Medium,,,,"Aerospace, Automotive, Industrial, Manufacturing, Test and Measurement","Buffalo, New York, United States",
YUKOS EP,https://www.crunchbase.com/organization/yukos-ep,,Private,For Profit,10001+,,Seed,1998-06-07,,1993-01-01,year,Active,,,,1,Seed,,,,,,,Seed,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",,,,,,,,"Moscow, Moscow City, Russian Federation",
Libit Signal Processing,https://www.crunchbase.com/organization/libit-signal-processing,,Private,For Profit,1-10,Was Acquired,Venture - Series Unknown,1998-06-21,,1994-01-01,year,Active,,,1,1,M&A,6000000,USD,6000000,6000000,USD,6000000,Venture - Series Unknown,6000000,USD,6000000,6000000,USD,6000000,Giza Venture Capital,1,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)",Information Technology,,,,,,Information Technology,"Tel Aviv, Tel Aviv, Israel",
Accelerated Networks,https://www.crunchbase.com/organization/accelerated-networks,,Private,For Profit,,Was Acquired,Venture - Series Unknown,1998-06-23,,1996-01-01,year,Closed,,,,1,M&A,14500000,USD,14500000,14500000,USD,14500000,Venture - Series Unknown,14500000,USD,14500000,14500000,USD,14500000,"New Enterprise Associates, U.S. Venture Partners, Walden International, ONSET Ventures, Windward Ventures",5,,"Hardware, Information Technology, Other",,,,,,"Information Technology, Small and Medium Businesses, Telecommunications",,
Digineer,https://www.crunchbase.com/organization/digineer,,Private,For Profit,101-250,,Seed,1998-06-27,,1998-01-01,year,Active,,,1,1,Seed,1000,USD,1000,1000,USD,1000,Seed,1000,USD,1000,1000,USD,1000,"Madison Dearborn Partners, Beecken Petty O'Keefe & Company, Delphi Ventures",,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Information Technology, Professional Services",,,,,,"Consulting, Information Services, Information Technology","Minneapolis, Minnesota, United States",1
Vinopolis,https://www.crunchbase.com/organization/vinopolis,,Private,For Profit,51-100,,Series A,1998-06-29,,1992-01-01,year,Active,,,,1,Early Stage Venture,1657347,USD,1657347,1657347,USD,1657347,Series A,1657347,USD,1657347,1657347,USD,1657347,Smedvig Ventures,1,"Europe, Middle East, and Africa (EMEA)","Events, Food and Beverage, Media and Entertainment, Travel and Tourism",,,,,,"Event Management, Hospitality, Wine And Spirits","London, England, United Kingdom",
Lightera,https://www.crunchbase.com/organization/lightera,,Private,For Profit,1-10,"Made Acquisitions, Was Acquired",Series B,1998-06-30,,1998-02-01,day,Active,,,,2,M&A,,,,,,,Series B,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast","Internet Services, Software",,,,,,"Software, Web Hosting","Cupertino, California, United States",
Novatreat,https://www.crunchbase.com/organization/novatreat,,Private,For Profit,1-10,,Seed,1998-06-30,,1997-01-01,year,Active,,,,1,Seed,,,,,,,Seed,,,,,,,Aboa Venture Management,1,"European Union (EU), Nordic Countries, Scandinavia","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care","Helsinki, Southern Finland, Finland",
Gala Bingo,https://www.crunchbase.com/organization/gala-bingo,,Private,For Profit,1001-5000,Was Acquired,Private Equity,1998-07-01,,1991-01-01,year,Active,,,,1,M&A,36000000,GBP,59707335,36000000,GBP,59707335,Private Equity,36000000,GBP,59707335,36000000,GBP,59707335,"Duke Street, Silverfleet Capital",2,"Europe, Middle East, and Africa (EMEA)","Gaming, Travel and Tourism",,,,,,"Casino, Gambling","Nottingham, Nottingham, United Kingdom",
Brewery Holdings,https://www.crunchbase.com/organization/brewery-holdings,,Private,For Profit,1-10,,Private Equity,1998-07-01,,1996-01-01,year,Active,,,,2,Private Equity,,,,,,,Private Equity,,,,,,,Advent International,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,"Brewing, Wine And Spirits","Bucharest, Bucuresti, Romania",
Cruel World,https://www.crunchbase.com/organization/cruel-world,,Private,For Profit,,,Venture - Series Unknown,1998-07-01,,,,Active,,,,1,,2698118,USD,2698118,2698118,USD,2698118,Venture - Series Unknown,2698118,USD,2698118,2698118,USD,2698118,"TCV, Allen & Company, SoftBank Capital",3,"San Francisco Bay Area, Silicon Valley, West Coast","Clothing and Apparel, Commerce and Shopping, Design",,,,,,"Fashion, Retail","Palo Alto, California, United States",
Empik Media & Fashion S.A.,https://www.crunchbase.com/organization/empik-media-fashion-s-a,,Private,For Profit,,,Private Equity,1998-07-01,,1994-01-01,year,Active,,,,1,Private Equity,,,,,,,Private Equity,,,,,,,Innova Capital,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Commerce and Shopping,,,,,,Retail,"Warsaw, Mazowieckie, Poland",
Prosurgics,https://www.crunchbase.com/organization/prosurgics,,Private,For Profit,11-50,,Seed,1998-07-01,,1996-01-01,year,Active,,,,1,Seed,,,,,,,Seed,,,,,,,Oxford Technology Management,1,"Europe, Middle East, and Africa (EMEA)","Health Care, Manufacturing",,,,,,"Health Care, Manufacturing, Medical Device","Bracknell, Bracknell Forest, United Kingdom",
Alkegen,https://www.crunchbase.com/organization/alkegen-corp,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Grant,1998-07-09,,1996-01-01,year,Active,,,1,1,M&A,225037,USD,225037,,,,,,,,225037,USD,225037,NYSERDA,1,"East Coast, Northeastern US","Government and Military, Manufacturing, Transportation",,,,,,"Automotive, Industrial, Public Safety","Tonawanda, New York, United States",
Lynk Systems,https://www.crunchbase.com/organization/lynk-systems,,Private,For Profit,1-10,Was Acquired,Undisclosed,1998-07-20,,1991-01-01,year,Active,,,,1,M&A,10000000,USD,10000000,10000000,USD,10000000,Undisclosed,10000000,USD,10000000,10000000,USD,10000000,"Sutter Hill Ventures, TCV, Cordova Ventures, R-H Capital Partners",4,"Greater Atlanta Area, East Coast, Southern US","Financial Services, Lending and Investments",,,,,,"Banking, Financial Services","Atlanta, Georgia, United States",
Molecular Applications Group,https://www.crunchbase.com/organization/molecular-applications-group,,Private,For Profit,11-50,,Venture - Series Unknown,1998-07-26,,1990-01-01,year,Closed,,,,1,,3400000,USD,3400000,3400000,USD,3400000,Venture - Series Unknown,3400000,USD,3400000,3400000,USD,3400000,Morgenthaler Ventures,1,"San Francisco Bay Area, Silicon Valley, West Coast",Software,,,,,,Software,"Palo Alto, California, United States",
NetBoost,https://www.crunchbase.com/organization/netboost,,Private,For Profit,1-10,Was Acquired,Venture - Series Unknown,1998-07-27,,1997-01-01,year,Closed,,,1,2,M&A,10500000,USD,10500000,10500000,USD,10500000,Venture - Series Unknown,10500000,USD,10500000,10500000,USD,10500000,"Intel, Texas Instruments, Bay Partners, Crosspoint Venture Partners, Hambrecht & Quist",6,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Software",,,,,,"Communication Hardware, Hardware, Software","Mountain View, California, United States",
Kisp,https://www.crunchbase.com/organization/kisp,,Private,For Profit,51-100,Was Acquired,Angel,1998-08-01,,1993-01-01,year,Active,,,,1,M&A,50000,USD,50000,50000,USD,50000,Angel,50000,USD,50000,50000,USD,50000,Oded David Kobo,1,Great Lakes,"Information Technology, Media and Entertainment, Video",,,,,,"Animation, Information Technology","Toronto, Ontario, Canada",
EDN Network,https://www.crunchbase.com/organization/edn,,Private,For Profit,11-50,,Venture - Series Unknown,1998-08-01,,1956-01-01,year,Active,,,1,1,,,,,,,,Venture - Series Unknown,,,,,,,Tech Coast Angels,1,"Greater Boston Area, East Coast, New England","Community and Lifestyle, Consumer Electronics, Hardware",,,,,,"Communities, Electronics","Lexington, Massachusetts, United States",
Sound Alignment,https://www.crunchbase.com/organization/sound-alignment,,Private,For Profit,,,Venture - Series Unknown,1998-08-01,,2021-01-01,year,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,,,,"Education, Health Care",,,,,,"Education, Health Care, Medical, Therapeutics","Edmonton, Alberta, Canada",
