Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Safely,https://www.crunchbase.com/organization/safely-79c5,,Private,,1-10,,Pre-Seed,2024-06-27,,2023-01-01,year,Active,,,1,2,Seed,3000,EUR,3211,3000,EUR,3211,Pre-Seed,3000,EUR,3211,3000,EUR,3211,"Growing Capital, Furthr Foundry Accelerator",2,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Government and Military,,,,,,Public Safety,"Dublin, Dublin, Ireland",
Ahmedabad Business Pages,https://www.crunchbase.com/organization/ahmedabad-business-pages,,Private,For Profit,1-10,,Seed,2015-01-10,,2011-04-15,day,Active,,,1,1,Seed,200000,INR,3213,200000,INR,3213,Seed,200000,INR,3213,200000,INR,3213,,,Asia-Pacific (APAC),"Advertising, Community and Lifestyle, Media and Entertainment, Professional Services, Sales and Marketing, Social Impact",,,,,,"Advertising, Business Development, Digital Media, Social Entrepreneurship","Ahmedabad, Gujarat, India",
Aspalete,https://www.crunchbase.com/organization/aspalete,,Private,For Profit,1-10,,Pre-Seed,2016-11-16,,2016-11-16,day,Closed,,,1,1,Seed,3000,EUR,3213,3000,EUR,3213,Pre-Seed,3000,EUR,3213,3000,EUR,3213,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Clothing and Apparel, Commerce and Shopping, Design, Sports",,,,,,"E-Commerce, Fashion, Fitness, Sports","Elche, Comunidad Valenciana, Spain",
Major Aide,https://www.crunchbase.com/organization/major-aide,,Private,For Profit,1-10,,Seed,2013-10-01,,2013-10-01,day,Closed,,,2,1,Seed,2000,GBP,3234,2000,GBP,3234,Seed,2000,GBP,3234,2000,GBP,3234,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Information Technology, Other",,,,,,"Education, Information and Communications Technology (ICT), Universities","Warsaw, Mazowieckie, Poland",
EL3B,https://www.crunchbase.com/organization/el3b,,Private,For Profit,11-50,,Angel,2023-08-01,,2022-10-25,day,Active,,,5,1,Seed,100000,EGP,3236,100000,EGP,3236,Angel,100000,EGP,3236,100000,EGP,3236,,,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Financial Services, Gaming",,,,,,"FinTech, Gaming","Cairo, Al Qahirah, Egypt",
Kating Project Indonesia,https://www.crunchbase.com/organization/kating-project-indonesia,,Private,For Profit,1-10,,Seed,2023-02-07,,2019-06-29,day,Active,,,1,1,Seed,50000000,IDR,3299,50000000,IDR,3299,Seed,50000000,IDR,3299,50000000,IDR,3299,None Provided None Provided,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Design, Information Technology",,,,,,"Graphic Design, Information Technology, Product Design, Web Design","Cileungsi, Jawa Barat, Indonesia",
Acacia Trading,https://www.crunchbase.com/organization/acacia-trading,,Private,For Profit,1-10,,Seed,2014-10-20,,2014-01-01,year,Closed,,,3,1,Seed,3300,USD,3300,3300,USD,3300,Seed,3300,USD,3300,3300,USD,3300,,,"San Francisco Bay Area, Silicon Valley, West Coast","Blockchain and Cryptocurrency, Financial Services, Internet Services, Payments, Software",,,,,,"Bitcoin, Cloud Computing","Menlo Park, California, United States",
Liber8Tech Hungary Kft,https://www.crunchbase.com/organization/liber8tech-hungary-kft,,Private,For Profit,11-50,,Seed,2017-10-01,,2014-01-01,day,Active,,,1,2,Seed,2810,EUR,3318,2810,EUR,3318,Seed,34810,EUR,37030,34810,EUR,37030,Hiventures,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",,,,,,,,"Budapest, Budapest, Hungary",
THOD - TRIP HOBBIES AND OUTDOORS,https://www.crunchbase.com/organization/thod-trip-hobbies-and-outdoors,,Private,For Profit,1-10,,Seed,2022-07-13,,2022-05-16,day,Active,,,1,1,Seed,18000,BRL,3338,18000,BRL,3338,Seed,18000,BRL,3338,18000,BRL,3338,,,Latin America,"Commerce and Shopping, Information Technology, Travel and Tourism",,,,,,"Adventure Travel, Information Technology, Marketplace, Tourism, Travel Agency","Belo Horizonte, Minas Gerais, Brazil",
The Foo Project Pty. Ltd.,https://www.crunchbase.com/organization/the-foo-project-pty--ltd-,,Private,For Profit,1-10,,Seed,2014-11-05,,2012-07-01,day,Active,,,1,2,Seed,3900,AUD,3347,3900,AUD,3347,Seed,5000,AUD,4472,5000,AUD,4472,Jack Scott,1,"Asia-Pacific (APAC), Australasia","Commerce and Shopping, Software",,,,,,"E-Commerce, Enterprise Software, Software, Web Development","Hobart, Tasmania, Australia",
Connect U,https://www.crunchbase.com/organization/connect-u,,Private,For Profit,11-50,,Series A,2019-09-20,,2019-03-16,day,Active,,,2,1,Early Stage Venture,65220,MXN,3353,65220,MXN,3353,Series A,65220,MXN,3353,65220,MXN,3353,,,Latin America,Software,,,,,,Enterprise Software,"Mexico City, Distrito Federal, Mexico",
Blend Kitchen,https://www.crunchbase.com/organization/blend-kitchen,,Private,For Profit,11-50,,Equity Crowdfunding,2020-09-04,,2016-01-01,year,Active,,,1,1,,2539,GBP,3372,2539,GBP,3372,Equity Crowdfunding,2539,GBP,3372,2539,GBP,3372,,,"Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,Restaurants,"Sheffield, Sheffield, United Kingdom",
AGW Bharat,https://www.crunchbase.com/organization/agw-bharat,,Private,For Profit,11-50,,Pre-Seed,2021-02-12,,2021-02-06,day,Active,,,2,1,Seed,245157,INR,3377,245157,INR,3377,Pre-Seed,245157,INR,3377,245157,INR,3377,,,Asia-Pacific (APAC),"Content and Publishing, Internet Services, Media and Entertainment",,,,,,"Digital Media, Internet, Media and Entertainment, News, Social Media","Noida, Uttar Pradesh, India",
pixelHome,https://www.crunchbase.com/organization/pixelhome,,Private,For Profit,1-10,,Seed,2015-02-02,,2015-01-21,day,Closed,,,,1,Seed,3000,EUR,3401,3000,EUR,3401,Seed,3000,EUR,3401,3000,EUR,3401,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Internet Services, Privacy and Security, Real Estate",,,,,,"Internet of Things, Security, Smart Home","Tarragona, Catalonia, Spain",
Ayyo Eat,https://www.crunchbase.com/organization/ayyo-eat,,Private,For Profit,51-100,,Pre-Seed,2021-08-27,,2021-01-01,year,Active,,,2,1,Seed,250000,INR,3402,250000,INR,3402,Pre-Seed,250000,INR,3402,250000,INR,3402,Shubham Singh,1,,"Food and Beverage, Transportation",,,,,,Food Delivery,,
Festicket,https://www.crunchbase.com/organization/festicket,Growing,Private,For Profit,101-250,Made Acquisitions,Equity Crowdfunding,2020-10-28,,2012-01-01,year,Active,,,3,12,,2650,GBP,3442,2650,GBP,3442,Equity Crowdfunding,25657472,USD,25657472,25657472,USD,25657472,"Crowdcube, Wellington Partners, Playfair Capital, InMotion Ventures, Beringea",21,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Events, Internet Services, Media and Entertainment, Music and Audio, Travel and Tourism",,,,,,"E-Commerce, Events, Internet, Marketplace, Music, Ticketing, Travel, Travel Accommodations","London, England, United Kingdom",
Get Skybound Online,https://www.crunchbase.com/organization/get-skybound-online,,Private,For Profit,1-10,,Seed,2017-01-01,,2017-01-01,year,Active,,,1,1,Seed,5000,SGD,3452,5000,SGD,3452,Seed,5000,SGD,3452,5000,SGD,3452,,,Asia-Pacific (APAC),"Mobile, Other",,,,,,"Mobile, Professional Services","Jakar, Bumthang, Bhutan",
Taksh It Solutions Private Limited,https://www.crunchbase.com/organization/sachin-kumar-473a,,Private,For Profit,11-50,,Series A,2021-05-03,,2021-01-18,day,Active,,,1,3,Early Stage Venture,3473,USD,3473,3473,USD,3473,Series A,42777,USD,42777,42777,USD,42777,"Microsoft, 346yhbf, Sachin Kumar",3,Asia-Pacific (APAC),"Apps, Design, Information Technology, Mobile, Software",,,,,,"Information Technology, Mobile Apps, Software, Web Design","Noida, Uttar Pradesh, India",
feelfood,https://www.crunchbase.com/organization/feelfood,,Private,For Profit,1-10,,Seed,2021-11-01,,2020-01-01,year,Active,,,2,1,Seed,3000,EUR,3480,3000,EUR,3480,Seed,3000,EUR,3480,3000,EUR,3480,Startnext,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Food and Beverage,,,,,,"Food and Beverage, Organic Food","Cologne, Nordrhein-Westfalen, Germany",
Cleo Technologies,https://www.crunchbase.com/organization/cleo-technologies,,Private,For Profit,,,Seed,2024-05-31,,2023-01-01,year,Active,,,,1,Seed,3480,USD,3480,3480,USD,3480,Seed,3480,USD,3480,3480,USD,3480,,,"East Coast, Northeastern US",,,,,,,,"Albany, New York, United States",
Cogno AI,https://www.crunchbase.com/organization/cognoai,Growing,Private,For Profit,101-250,Was Acquired,Pre-Seed,2017-06-01,,2017-04-21,day,Active,,,2,1,M&A,3500,USD,3500,3500,USD,3500,Pre-Seed,3500,USD,3500,3500,USD,3500,,,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Software","Mumbai, Maharashtra, India",
Muthopay,https://www.crunchbase.com/organization/muthopay,,Private,For Profit,1-10,,Debt Financing,2019-07-01,,2018-01-01,year,Active,,,1,4,Seed,2900,USD,2900,3500,USD,3500,Pre-Seed,33500,USD,33500,40000,USD,40000,,,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services, Hardware, Internet Services, Payments, Software",,,,,,"FinTech, Internet, Payments, Retail Technology","Dhaka, Dhaka, Bangladesh",
Stellar Properties Group,https://www.crunchbase.com/organization/stellar-properties-group-inc,Growing,Private,For Profit,11-50,,Undisclosed,2022-10-07,,2023-02-09,day,Active,,,4,3,,3500,USD,3500,3500,USD,3500,Undisclosed,7000,USD,7000,7000,USD,7000,Capgrove Group,1,"Greater Philadelphia Area, East Coast, Southern US","Consumer Electronics, Financial Services, Lending and Investments, Real Estate",,Medium,,,,"Architecture, Construction, Finance, Property Development, Real Estate, Real Estate Investment, Smart Building, Smart Cities, Smart Home, Venture Capital","Wilmington, Delaware, United States",
Tautachrome,https://www.crunchbase.com/organization/tautachrome,,Private,For Profit,1-10,,Seed,2020-05-15,,2015-01-01,year,Active,,,2,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Greater Phoenix Area, Western US","Information Technology, Internet Services",,,,,,"Information Services, Information Technology, Internet","Paradise Valley, Arizona, United States",
American Bankers Association,https://www.crunchbase.com/organization/american-bankers-association,Growing,Private,For Profit,251-500,,Seed,2014-01-13,,1875-01-01,year,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Washington DC Metro Area, Southern US","Financial Services, Lending and Investments, Other",,,,,,"Association, Banking, Finance, Financial Services","Washington, District of Columbia, United States",
Thrie,https://www.crunchbase.com/organization/thrie,,Private,For Profit,1-10,,Pre-Seed,2023-11-01,,2023-11-01,month,Active,,,1,1,Seed,3500,USD,3500,3500,USD,3500,Pre-Seed,3500,USD,3500,3500,USD,3500,Family & Friends,1,"Europe, Middle East, and Africa (EMEA)","Apps, Mobile, Software, Transportation",,,,,,"Logistics, Mobile Apps, Public Transportation, Ride Sharing, Transportation","Lagos, Lagos, Nigeria",
Mazedon,https://www.crunchbase.com/organization/mazedon,,Private,For Profit,1-10,,Seed,2016-01-01,,2015-11-24,day,Active,,,3,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Consumer Electronics, Consumer Goods, Hardware, Other",,,,,,"B2C, Consumer Goods, E-Commerce, Electronics, Hardware, Retail","New York, New York, United States",
Geekever.com,https://www.crunchbase.com/organization/geekever-com,,Private,Non-profit,1-10,,Seed,2021-01-10,,2020-01-01,year,Active,,,1,2,Seed,3500,USD,3500,3500,USD,3500,Seed,10100,USD,10100,10100,USD,10100,,,,"Education, Information Technology, Internet Services",,,,,,"Education, Information Technology, Internet",,
carSquatting,https://www.crunchbase.com/organization/carsquatting,,Private,For Profit,1-10,,Pre-Seed,2019-08-27,,2019-01-01,year,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Pre-Seed,3500,USD,3500,3500,USD,3500,Laguna Ventures LLC,1,,"Administrative Services, Consumer Electronics, Real Estate, Transportation",,,,,,"Car Sharing, Office Administration, Smart Home, Transportation",,
Cookwarespace,https://www.crunchbase.com/organization/kitchen-under-100,,Private,For Profit,1-10,,Angel,2021-03-07,,2020-04-02,day,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Angel,3500,USD,3500,3500,USD,3500,,,"Greater New York Area, East Coast, Northeastern US",Real Estate,,,,,,Home Improvement,"New York, New York, United States",
Melboor Coin,https://www.crunchbase.com/organization/melboor-coin,,Private,For Profit,11-50,,Angel,2024-03-22,,2023-06-03,day,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Angel,3500,USD,3500,3500,USD,3500,,,,,,,,,,,"Winnipeg, Manitoba, Canada",
Blue Energy,https://www.crunchbase.com/organization/blue-energy,,Private,For Profit,1-10,,Seed,2016-01-01,,2011-03-20,day,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,Connie Huang,1,"Asia-Pacific (APAC), Australasia","Consumer Electronics, Energy, Hardware",,,,,,"Battery, Electronics, Hardware","Sydney, New South Wales, Australia",
AurelAurel,https://www.crunchbase.com/organization/oreelloreell,,Private,For Profit,11-50,,Pre-Seed,2020-08-04,,2016-05-16,day,Active,,,3,1,Seed,3500,USD,3500,3500,USD,3500,Pre-Seed,3500,USD,3500,3500,USD,3500,Sobhee Hakeem,1,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Internet Services, Media and Entertainment, Science and Engineering, Software",,,,,,"Media and Entertainment, Social Media, Software, Software Engineering","Cairo, Al Qahirah, Egypt",
Bon-Bon Crepes of America,https://www.crunchbase.com/organization/bon-bon-crepes-of-america,,Private,For Profit,501-1000,,Equity Crowdfunding,2014-01-21,,2014-01-21,day,Active,,,,1,,3500,USD,3500,3500,USD,3500,Equity Crowdfunding,3500,USD,3500,3500,USD,3500,,,"Greater Miami Area, East Coast, Southern US","Food and Beverage, Other, Travel and Tourism",,,,,,"Food and Beverage, Franchise, Hospitality","Aventura, Florida, United States",
Adcast,https://www.crunchbase.com/organization/adcast,,Private,For Profit,1-10,,Seed,2009-03-28,,2009-03-28,day,Closed,,,2,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Washington DC Metro Area, East Coast, Southern US","Advertising, Apps, Internet Services, Media and Entertainment, Sales and Marketing, Software",,,,,,"Advertising, Advertising Platforms, Apps, Social Media","Germantown, Maryland, United States",
Miami2Vegas,https://www.crunchbase.com/organization/miami2vegas,,Private,For Profit,1-10,,Equity Crowdfunding,2014-09-26,,2007-12-01,day,Closed,,,,1,,3500,USD,3500,3500,USD,3500,Equity Crowdfunding,3500,USD,3500,3500,USD,3500,,,"East Coast, Southern US","Gaming, Media and Entertainment, Music and Audio",,,,,,"Digital Entertainment, Gaming, Music","Orlando, Florida, United States",
RiDE Group,https://www.crunchbase.com/organization/ride-group,,Private,For Profit,1-10,,Seed,2005-08-01,,2005-07-01,month,Closed,,,4,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Greater Philadelphia Area, East Coast, Southern US","Design, Hardware, Information Technology, Internet Services, Professional Services, Software",,,,,,"Consulting, Employment, Hardware, Information Technology, Web Design, Web Development, Web Hosting","Newark, Delaware, United States",
CME,https://www.crunchbase.com/organization/cme,,Private,For Profit,1-10,,Equity Crowdfunding,2014-03-28,,2008-01-20,day,Active,,,,1,,3500,USD,3500,3500,USD,3500,Equity Crowdfunding,3500,USD,3500,3500,USD,3500,,,"Great Lakes, Midwestern US","Hardware, Internet Services",,,,,,"Communications Infrastructure, Social Network, Telecommunications","Cincinnati, Ohio, United States",
Chicago Hustles Magazine,https://www.crunchbase.com/organization/chicago-hustles-magazine,,Private,For Profit,1-10,,Seed,2013-09-01,,2011-10-01,day,Active,,,,1,Seed,3500,USD,3500,3500,USD,3500,Seed,3500,USD,3500,3500,USD,3500,,,"Greater Chicago Area, Great Lakes, Midwestern US","Internet Services, Media and Entertainment",,,,,,"Digital Media, Social Media, Social Network","Chicago, Illinois, United States",
Gruburg,https://www.crunchbase.com/organization/gruburg,,Private,For Profit,1-10,,Angel,2010-09-10,,2010-08-01,day,Closed,,,1,1,Seed,3500,USD,3500,3500,USD,3500,Angel,3500,USD,3500,3500,USD,3500,,,"Greater Seattle Area, West Coast, Western US",Travel and Tourism,,,,,,Hospitality,"Seattle, Washington, United States",
Krasa Books,https://www.crunchbase.com/organization/krása-books,,Private,For Profit,1-10,"Made Acquisitions, Was Acquired",Seed,2020-01-01,,2019-11-19,day,Active,,,1,1,M&A,250000,INR,3510,250000,INR,3510,Seed,250000,INR,3510,250000,INR,3510,,,Asia-Pacific (APAC),Software,,,,,,Software,"Hyderabad, Andhra Pradesh, India",
CodeAfrika,https://www.crunchbase.com/organization/codeafrika,,Private,For Profit,11-50,,Debt Financing,2022-08-31,,2020-04-03,day,Active,,,,2,Private Equity,3000,USD,3000,3546,USD,3546,Private Equity,3546,USD,3546,6546,USD,6546,,,"Europe, Middle East, and Africa (EMEA)",Software,,,,,,Software,"Nairobi, Nairobi Area, Kenya",
Nayzaa,https://www.crunchbase.com/organization/nayzaa,,Private,For Profit,1-10,,Pre-Seed,2023-11-18,,2023-09-01,day,Active,,,2,1,Seed,3560,USD,3560,3560,USD,3560,Pre-Seed,3560,USD,3560,3560,USD,3560,,,Asia-Pacific (APAC),"Clothing and Apparel, Design",,,,,,Fashion,"Nagaon, Maharashtra, India",
Jinolo,https://www.crunchbase.com/organization/jinolo,,Private,For Profit,1-10,,Pre-Seed,2022-05-27,,2021-07-14,day,Active,,,1,2,Seed,5000,AUD,3581,5000,AUD,3581,Pre-Seed,5000,AUD,3581,60000,AUD,42802,"INCUBATE, NSW Government, Genesis",3,"Asia-Pacific (APAC), Australasia","Manufacturing, Software",,,,,,"Manufacturing, Software","Sydney, New South Wales, Australia",
WARSTUFF,https://www.crunchbase.com/organization/warstuff,,Private,For Profit,1-10,,Seed,2011-03-01,,2009-12-01,day,Active,,,1,1,Seed,3600,USD,3600,3600,USD,3600,Seed,3600,USD,3600,3600,USD,3600,WA-8,1,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Government and Military",,,,,,"Auctions, E-Commerce, National Security","London, England, United Kingdom",
Halfstack Magazine,https://www.crunchbase.com/organization/halfstack-magazine,,Private,For Profit,11-50,,Seed,2012-02-23,,2012-01-01,year,Closed,,,1,1,Seed,3600,USD,3600,3600,USD,3600,Seed,3600,USD,3600,3600,USD,3600,,,"Greater Chicago Area, Great Lakes, Midwestern US","Advertising, Clothing and Apparel, Community and Lifestyle, Content and Publishing, Design, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Fashion, Lifestyle, Publishing","Chicago, Illinois, United States",
Minors Real Estate Lease Options,https://www.crunchbase.com/organization/minors-real-estate-lease-options,,Private,For Profit,1-10,,Equity Crowdfunding,2014-01-06,,2014-01-01,year,Active,,,,1,,3600,USD,3600,3600,USD,3600,Equity Crowdfunding,3600,USD,3600,3600,USD,3600,,,"East Coast, Southern US",Real Estate,,,,,,Real Estate,"Lake City, Florida, United States",
Orbiter,https://www.crunchbase.com/organization/socilious,,Private,For Profit,11-50,,Pre-Seed,2023-12-16,,2021-06-10,day,Active,,,1,1,Seed,300000,INR,3613,300000,INR,3613,Pre-Seed,300000,INR,3613,300000,INR,3613,,,Asia-Pacific (APAC),"Apps, Software",,,,,,Apps,"Jaipur, Rajasthan, India",
NETWORKCODE - Technological Solutions,https://www.crunchbase.com/organization/networkcode-technological-solutions,,Private,For Profit,1-10,,Pre-Seed,2015-01-01,,2017-01-01,year,Active,,,,1,Seed,3000,EUR,3614,3000,EUR,3614,Pre-Seed,3000,EUR,3614,3000,EUR,3614,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Hardware, Software",,,,,,"Computer, Software","Madrid, Madrid, Spain",
Posh Eyes,https://www.crunchbase.com/organization/posh-eyes,,Private,For Profit,1-10,,Seed,2005-06-01,,2002-08-02,day,Active,,,,1,Seed,2000,GBP,3621,2000,GBP,3621,Seed,2000,GBP,3621,2000,GBP,3621,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Consumer Electronics, Hardware, Mobile, Platforms, Transportation",,,,,,"E-Commerce, Google Glass, Supply Chain Management","Oxford, Oxfordshire, United Kingdom",
Jaggercane,https://www.crunchbase.com/organization/jaggercane,,Private,For Profit,1-10,,Pre-Seed,2022-10-24,,2021-01-01,year,Active,,,,1,Seed,300000,INR,3625,300000,INR,3625,Pre-Seed,300000,INR,3625,300000,INR,3625,"Chandigarh Angels Network, Innovation Mission Punjab",2,Asia-Pacific (APAC),Food and Beverage,,,,,,"Food and Beverage, Food Processing, Organic Food","Ludhiana, Punjab, India",
MOTMO,https://www.crunchbase.com/organization/motmo,,Private,For Profit,1-10,,Convertible Note,2022-09-15,,2021-02-09,day,Active,,,3,2,Seed,200000,EUR,199750,3000,EUR,3635,Pre-Seed,3000,EUR,3635,203000,EUR,203385,"ENISA, Startupxplore, Bcombinator Venture Partners",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Education, Internet Services, Media and Entertainment, Music and Audio, Software",,,,,,"E-Learning, Music, Music Education, Music Streaming","Bilbao, Pais Vasco, Spain",
Memiah Limited,https://www.crunchbase.com/organization/memiah-limited,,Private,For Profit,11-50,,Seed,2005-06-23,,2005-06-23,day,Active,,,2,1,Seed,2000,GBP,3636,2000,GBP,3636,Seed,2000,GBP,3636,2000,GBP,3636,,,"Europe, Middle East, and Africa (EMEA)","Content and Publishing, Health Care, Internet Services, Media and Entertainment",,,,,,"Internet, Mental Health, Publishing, Wellness","Camberley, Surrey, United Kingdom",
Clashiverse,https://www.crunchbase.com/organization/clashiverse,,Private,For Profit,1-10,,Angel,2023-02-03,,2022-12-10,day,Active,,,1,1,Seed,300000,INR,3637,300000,INR,3637,Angel,300000,INR,3637,300000,INR,3637,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Content and Publishing, Gaming, Media and Entertainment",,,,,,"Gaming, Publishing","Abu Dhabi, Abu Dhabi, United Arab Emirates",
Jobote,https://www.crunchbase.com/organization/jobote,,Private,For Profit,1-10,Was Acquired,Angel,2013-09-20,,2013-08-02,day,Active,,,1,1,M&A,2700,EUR,3652,2700,EUR,3652,Angel,2700,EUR,3652,2700,EUR,3652,Jan Vsiansky,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Software,,,,,,SaaS,"Holesovice, Stredocesky kraj, Czech Republic",
Medoc.life,https://www.crunchbase.com/organization/medoc-life,,Private,For Profit,1-10,,Pre-Seed,2023-02-01,,2021-07-07,day,Active,,,,2,Seed,300000,INR,3671,300000,INR,3671,Pre-Seed,400000,INR,4981,400000,INR,4981,,,Asia-Pacific (APAC),"Health Care, Software",,,,,,"Health Care, Medical, Software","Vijayawada, Andhra Pradesh, India",
Nexa Tecnologia,https://www.crunchbase.com/organization/nexa-tecnologia,,Private,For Profit,251-500,,Pre-Seed,2022-07-18,,1998-01-01,year,Active,,,,1,Seed,20000,BRL,3678,20000,BRL,3678,Pre-Seed,20000,BRL,3678,20000,BRL,3678,"Thiago Gomes, Ana Beatriz",2,Latin America,"Information Technology, Professional Services",,,,,,"Information Services, Information Technology, Outsourcing","Vitória, Piaui, Brazil",
Notam,https://www.crunchbase.com/organization/pragmatic-master,,Private,For Profit,1-10,,Seed,2017-01-15,,2016-01-01,day,Active,,,1,1,Seed,50000,ZAR,3694,50000,ZAR,3694,Seed,50000,ZAR,3694,50000,ZAR,3694,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Consumer Electronics, Consumer Goods, Data and Analytics, Hardware, Internet Services, Professional Services, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Consulting, Drone Management, Drones, Internet of Things, Robotics, Software","Johannesburg, NA - South Africa, South Africa",
Kanvasenja Creative Media,https://www.crunchbase.com/organization/kanvasenja-creative-media,,Private,For Profit,1-10,,Seed,2017-12-01,,2014-01-01,year,Closed,,,1,1,Seed,50000000,IDR,3698,50000000,IDR,3698,Seed,50000000,IDR,3698,50000000,IDR,3698,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Gaming, Information Technology",,,,,,"Gaming, Information Services, Information Technology","Salatiga, Jawa Tengah, Indonesia",
SpotPlay,https://www.crunchbase.com/organization/spotplay,,Private,For Profit,1-10,,Pre-Seed,2017-01-25,,2016-01-01,year,Active,,,2,1,Seed,3710,USD,3710,3710,USD,3710,Pre-Seed,3710,USD,3710,3710,USD,3710,Auto Nebula Capital Advisers Private Limited,1,Asia-Pacific (APAC),"Internet Services, Media and Entertainment, Transportation",,,,,,"Digital Entertainment, Internet, Public Transportation","Bangalore, Karnataka, India",
Marbulutionz Holdings,https://www.crunchbase.com/organization/marbulutionz-holdings,,Private,For Profit,1-10,,Seed,2015-09-01,,2012-01-01,year,Active,,,1,1,Seed,50000,ZAR,3732,50000,ZAR,3732,Seed,50000,ZAR,3732,50000,ZAR,3732,,,"Europe, Middle East, and Africa (EMEA)",Information Technology,,,,,,Information Technology,"Johannesburg, NA - South Africa, South Africa",
Oval Sound,https://www.crunchbase.com/organization/oval-sound,,Private,For Profit,11-50,,Equity Crowdfunding,2017-11-03,,2014-01-01,year,Active,,,2,3,,2870,GBP,3753,2870,GBP,3753,Equity Crowdfunding,467843,USD,467843,815843,USD,815843,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Consumer Electronics, Education, Hardware, Health Care, Media and Entertainment, Music and Audio",,,,,,"Consumer Electronics, Music Education, Wellness","Barcelona, Catalonia, Spain",
DesignFace IT,https://www.crunchbase.com/organization/designface-it,,Private,For Profit,1-10,,Seed,2014-11-01,,2013-08-13,day,Closed,,,1,2,Seed,3000,EUR,3757,3000,EUR,3757,Seed,7557,USD,7557,7557,USD,7557,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Design, Internet Services, Software",,,,,,"Web Design, Web Development, Web Hosting","Targu Jiu, Gorj, Romania",
RiteKit,https://www.crunchbase.com/organization/ritetag,,Private,For Profit,1-10,Made Acquisitions,Seed,2012-02-01,,2012-01-10,day,Active,,,3,1,Seed,3800,USD,3800,3800,USD,3800,Seed,3800,USD,3800,3800,USD,3800,"Saul Fleischman, Michal Hudecek",2,Asia-Pacific (APAC),"Data and Analytics, Design, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",,,,,,"Broadcasting, Data Visualization, Marketing Automation, Search Engine, SEO, Social Media, Social Media Management, Social Media Marketing, Software","Osaka, Osaka, Japan",
