Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Fast Forward,https://www.crunchbase.com/organization/fast-forward-3,,Private,Non-profit,1-10,,Grant,2023-12-20,Accelerator,2014-01-01,year,Active,,Grant,3,4,,500000,USD,500000,5000000,USD,5000000,Corporate Round,8450000,USD,8450000,8950000,USD,8950000,"BlackRock, PagerDuty, GitHub, Twilio, AT&T",15,"San Francisco Bay Area, West Coast, Western US","Education, Information Technology",$1M to $10M,,,,,"Education, Information Technology, Management Information Systems","San Francisco, California, United States",14
Dexus,https://www.crunchbase.com/organization/dexus,,Private,Non-profit,1001-5000,,Private Equity,2021-12-10,,2018-01-01,year,Active,,,,1,Private Equity,2100000000,AUD,1506277951,2100000000,AUD,1506277951,Private Equity,2100000000,AUD,1506277951,2100000000,AUD,1506277951,Blackstone Group,1,"Asia-Pacific (APAC), Australasia","Financial Services, Real Estate, Transportation",,,,,,"Logistics, Real Estate, Real Estate Investment","Sydney, New South Wales, Australia",
Video++,https://www.crunchbase.com/organization/video-7010,Growing,Private,Non-profit,51-100,,Series C,2018-09-11,,2012-01-01,year,Active,,,1,5,Late Stage Venture,105080596,USD,105080596,105080596,USD,105080596,Series C,165537996,USD,165537996,165537996,USD,165537996,"Alibaba Group, UBTech Robotics, MEGVII, YF Capital, Bank of Communications",15,Asia-Pacific (APAC),"Content and Publishing, Media and Entertainment, Video",,,,,,"Media and Entertainment, Video, Video Editing, Video Streaming","Shanghai, Shanghai, China",
CodePath,https://www.crunchbase.com/organization/codepath,Growing,Private,Non-profit,1-10,,Grant,2024-06-26,,2015-01-20,day,Active,,,4,10,,,,,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,23100000,USD,23100000,"Meta, Pluralsight, ICONIQ Capital, Gula Tech Adventures, Ballmer Group",10,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Education, Mobile",,High,,,,"Communities, Education, Mobile, Training","San Francisco, California, United States",
The Nature Conservancy,https://www.crunchbase.com/organization/the-nature-conservancy,Growing,Private,Non-profit,1001-5000,,Grant,2024-08-07,,1946-01-01,year,Active,,,1,10,,,,,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,9279778,USD,9279778,"NFWF, International Paper, Salesforce, Appalachian Regional Commission, Entergy Corporation",10,"Washington DC Metro Area, East Coast, Southern US","Agriculture and Farming, Natural Resources, Other, Social Impact, Sustainability",,Medium,,,,"Agriculture, Farming, Natural Resources, Non Profit, Water, Wildlife Conservation","Arlington, Virginia, United States",13
T-Hub,https://www.crunchbase.com/organization/t-hub-2,Growing,Private,Non-profit,11-50,,,,,2015-11-05,day,Active,,,4,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Community and Lifestyle, Education, Government and Military, Other, Social Impact",,High,,,,"Association, Communities, Education, Government, Non Profit","Hyderabad, Andhra Pradesh, India",46
Ignite! Reading,https://www.crunchbase.com/organization/ignite-reading,Growing,Private,Non-profit,51-100,,Grant,2023-05-25,,2020-01-01,year,Active,,,2,2,Early Stage Venture,,,,9999999,USD,9999999,Series A,9999999,USD,9999999,9999999,USD,9999999,Accelerate,1,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Education, Other",,,,,,"Education, Knowledge Management, Training, Tutoring","San Francisco, California, United States",
Project Lead The Way,https://www.crunchbase.com/organization/project-lead-the-way,Growing,Private,Non-profit,101-250,,Grant,2024-08-28,,1997-01-01,year,Active,,,,1,,5000000,USD,5000000,,,,,,,,5000000,USD,5000000,Lilly Endowment,1,"Great Lakes, Midwestern US","Education, Energy, Natural Resources, Other, Social Impact, Sustainability",,,,,,"Education, Non Profit, Solar","Indianapolis, Indiana, United States",
Eureka Recycling,https://www.crunchbase.com/organization/eureka-recycling,Growing,Private,Non-profit,101-250,,Debt Financing,2024-07-22,,2001-01-01,year,Active,,,3,3,,10000000,USD,10000000,9900000,USD,9900000,Venture - Series Unknown,9900000,USD,9900000,20250000,USD,20250000,"RSF Social Finance, Closed Loop Partners, Calvert Impact Capital, The Recycling Partnership, Closed Loop Fund",7,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US","Science and Engineering, Sustainability",,High,,,,"Environmental Engineering, Recycling","Minneapolis, Minnesota, United States",
Calvert Impact Capital,https://www.crunchbase.com/organization/calvert-foundation,Growing,Private,Non-profit,11-50,,Debt Financing,2024-07-12,Angel Group,1988-01-01,year,Active,,,2,1,,140000000,USD,140000000,,,,,,,,140000000,USD,140000000,Goldman Sachs Urban Investment Group,1,"Washington DC Metro Area, East Coast, Southern US","Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Finance, Non Profit, Venture Capital","Bethesda, Maryland, United States",12
Easterseals,https://www.crunchbase.com/organization/easterseals,Growing,Private,Non-profit,501-1000,Made Acquisitions,Grant,2024-02-12,,1944-01-01,year,Active,,,1,6,,3100000,USD,3100000,,,,,,,,5680000,USD,5680000,"Abbott, Comcast NBCUniversal, CENTURY21 Japan, Comcast NBCUniversal Foundation, Comcast Foundation",5,"Greater Chicago Area, Great Lakes, Midwestern US","Community and Lifestyle, Health Care, Other, Social Impact",,,,,,"Association, Communities, Health Care, Non Profit, Rehabilitation, Therapeutics","Chicago, Illinois, United States",
Nervos Network,https://www.crunchbase.com/organization/nervos,Growing,Private,Non-profit,51-100,,Secondary Market,2021-01-01,,2018-01-01,month,Active,,,5,7,,,,,,,,Venture - Series Unknown,128000000,USD,128000000,128000000,USD,128000000,"500 Global, Polychain, Sequoia Capital China, Multicoin Capital, imToken",29,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Information Technology, Other",,High,,,,"Blockchain, Information Services, Information Technology","Hangzhou, Zhejiang, China",2
Bayview,https://www.crunchbase.com/organization/bayview-9f45,,Private,Non-profit,251-500,,Debt Financing,2024-08-30,,1961-01-01,year,Active,,,,1,,13285000,USD,13285000,,,,,,,,13285000,USD,13285000,Ziegler,1,"Greater Seattle Area, West Coast, Western US","Community and Lifestyle, Health Care, Other, Social Impact",,,,,,"Communities, Health Care, Non Profit, Retirement","Seattle, Washington, United States",
Concordium,https://www.crunchbase.com/organization/concordium,,Private,Non-profit,51-100,,Venture - Series Unknown,2022-09-21,,2018-10-01,day,Active,,,1,8,,10000000,EUR,9831450,10000000,EUR,9831450,Venture - Series Unknown,76101450,USD,76101450,76101450,USD,76101450,"NewTribe Capital, Avalon Wealth Club, G1 Ventures, AGE Crypto Asset Investment Fund, Kjøller",7,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Information Technology, Other, Software",,,,,,"Blockchain, Information Technology, Software, Universities","Zug, Zug, Switzerland",3
Kiva,https://www.crunchbase.com/organization/kiva,,Private,Non-profit,101-250,,Grant,2020-07-06,,2005-03-01,day,Active,,,2,5,Seed,2500000,USD,2500000,1000000,USD,1000000,Angel,1000000,USD,1000000,11800000,USD,11800000,"The Draper Richards Kaplan Foundation, Reid Hoffman, Women’s Global Development and Prosperity Initiative",3,"San Francisco Bay Area, West Coast, Western US","Community and Lifestyle, Financial Services, Lending and Investments, Other, Social Impact",,,,,,"Finance, Financial Services, FinTech, Micro Lending, Non Profit, Social Entrepreneurship","San Francisco, California, United States",13
Atlas Agro,https://www.crunchbase.com/organization/atlas-agro,Growing,Private,Non-profit,11-50,,Private Equity,2023-07-31,,2021-01-01,year,Active,,,,1,Private Equity,325000000,USD,325000000,325000000,USD,325000000,Private Equity,325000000,USD,325000000,325000000,USD,325000000,Green Investment Group,1,"Europe, Middle East, and Africa (EMEA)","Agriculture and Farming, Science and Engineering",,Medium,,,,"Agriculture, Chemical","Zug, Zug, Switzerland",
Ontario Centre of Innovation,https://www.crunchbase.com/organization/oci-e51e,,Private,Non-profit,101-250,,Grant,2023-06-28,,1987-01-01,year,Active,,,,1,,50000000,USD,50000000,,,,,,,,50000000,USD,50000000,Ontario,1,Great Lakes,"Data and Analytics, Design, Health Care, Other, Social Impact",,,,,,"Hospital, Market Research, Non Profit","Toronto, Ontario, Canada",27
Draper,https://www.crunchbase.com/organization/draper,,Private,Non-profit,5001-10000,,Grant,2023-11-07,,1938-01-01,year,Active,,,1,1,,26000000,USD,26000000,,,,,,,,26000000,USD,26000000,Biomedical Advanced Research and Development Authority (BARDA),1,"Greater Boston Area, East Coast, New England","Government and Military, Health Care, Other, Professional Services, Social Impact",,,,,,"Innovation Management, Medical, National Security, Non Profit","Cambridge, Massachusetts, United States",5
Kyber Network,https://www.crunchbase.com/organization/kyber-network,,Private,Non-profit,1-10,,Secondary Market,2020-08-01,,2017-01-01,year,Active,,,3,3,,,,,,,,Venture - Series Unknown,60000000,USD,60000000,60000000,USD,60000000,"Hashed, Amino Capital, Fenbushi Capital, Kenetic, Chain Capital",15,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Payments, Software",,,,,,"Cryptocurrency, Decentralized Finance (DeFi), Finance, FinTech, Payments","Singapore, Central Region, Singapore",14
Stellar Development Foundation,https://www.crunchbase.com/organization/stellar,Growing,Private,Non-profit,101-250,,Seed,2014-08-01,,2014-07-30,day,Active,,,2,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Seed,3000000,USD,3000000,3000000,USD,3000000,Stripe,1,"San Francisco Bay Area, West Coast, Western US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Social Impact, Software",,Medium,,,,"Blockchain, Cryptocurrency, FinTech, Non Profit, Payments","San Francisco, California, United States",28
GUSEC,https://www.crunchbase.com/organization/gujarat-university-startup-and-entrepreneurship-council,,Private,Non-profit,11-50,,Grant,2020-10-02,"Accelerator, University Program",2016-02-26,day,Active,,"Early Stage Venture, Seed",1,1,,100000000,INR,1363836,,,,,,,,100000000,INR,1363836,National Science & Technology Entrepreneurship Development Board,1,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Financial Services, Hardware, Information Technology, Lending and Investments, Other",,,,,,"Blockchain, Hardware, Incubators, Information Technology","Ahmedabad, Gujarat, India",2
Code.org,https://www.crunchbase.com/organization/code-org,Growing,Private,Non-profit,101-250,,Grant,2022-06-22,,2012-01-01,year,Active,,,2,7,Late Stage Venture,,,,10000000,USD,10000000,Series C,20000000,USD,20000000,57900000,USD,57900000,"Google, Microsoft, Infosys, Bill & Melinda Gates Foundation, PwC",10,"Greater Seattle Area, West Coast, Western US","Education, Other, Science and Engineering, Social Impact, Software",,,,,,"Chemical Engineering, EdTech, Education, Non Profit, STEM Education","Seattle, Washington, United States",
Launch Tennessee,https://www.crunchbase.com/organization/launch-tennessee,Growing,Private,Non-profit,11-50,,Grant,2022-10-07,Government Office,2011-01-01,year,Active,,"Early Stage Venture, Seed",,2,,2000000,USD,2000000,,,,,,,,2100000,USD,2100000,"US Department of Commerce, Economic Development Administation, Truist",2,Southern US,"Other, Social Impact",,Medium,,,,"Association, Non Profit","Nashville, Tennessee, United States",143
Acala Network,https://www.crunchbase.com/organization/acala-network,,Private,Non-profit,11-50,,Venture - Series Unknown,2022-01-01,,2019-10-01,month,Active,,,4,7,,,,,,,,Venture - Series Unknown,69650000,USD,69650000,69650000,USD,69650000,"Polychain, Digital Currency Group, CMS Holdings, Blockchain.com, ParaFi Capital",25,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Other",,,,,,"Blockchain, Decentralized Finance (DeFi), Finance, Financial Services, FinTech","Singapore, Central Region, Singapore",2
The PenFed Foundation,https://www.crunchbase.com/organization/the-penfed-foundation,Growing,Private,Non-profit,11-50,,Undisclosed,2021-08-01,"Accelerator, Entrepreneurship Program, Venture Capital",2001-01-01,year,Active,,"Convertible Note, Early Stage Venture, Late Stage Venture, Seed, Venture",,2,,,,,,,,Undisclosed,,,,1600000,USD,1600000,,,"Washington DC Metro Area, East Coast, Southern US","Financial Services, Other, Social Impact",,High,,,,"Charity, Financial Services, Non Profit, Professional Services","Alexandria, Virginia, United States",25
Astro,https://www.crunchbase.com/organization/astro-0f1c,,Private,Non-profit,1-10,,Seed,2022-01-12,,2019-01-01,year,Active,,,1,1,Seed,7000000,USD,7000000,7000000,USD,7000000,Seed,7000000,USD,7000000,7000000,USD,7000000,"Lightspeed Venture Partners, Gradient Ventures, Uncorrelated Ventures, Haystack",4,"San Francisco Bay Area, West Coast, Western US","Design, Software",,,,,,"Software, Web Design, Web Development","San Francisco, California, United States",
The Restart Project,https://www.crunchbase.com/organization/the-restart-project,Growing,Private,Non-profit,1-10,,Grant,2024-08-22,,2013-01-01,year,Active,,,,1,,1270000,GBP,1666940,,,,,,,,1270000,GBP,1666940,The National Lottery Community Fund,1,"Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Consumer Electronics, Education, Hardware, Other, Social Impact",,High,,,,"Communities, Consumer Electronics, Non Profit, Training","London, England, United Kingdom",
Fluence Labs,https://www.crunchbase.com/organization/fluence-labs,Growing,Private,Non-profit,11-50,,Series A,2022-02-16,,2017-01-01,day,Active,,,3,2,Early Stage Venture,9000000,USD,9000000,9000000,USD,9000000,Series A,9000000,USD,9000000,9000000,USD,9000000,"StreamingFast, Multicoin Capital, Arweave, Protocol Labs, Tiger Global Management",21,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Data and Analytics, Other, Software",,,,,,"Blockchain, Database","Wan Chai, Hong Kong Island, Hong Kong",
Ethereum Foundation,https://www.crunchbase.com/organization/ethereum,,Private,Non-profit,51-100,,Venture - Series Unknown,2021-01-01,,2014-01-01,year,Active,,,6,9,,,,,,,,Venture - Series Unknown,18400000,USD,18400000,18400000,USD,18400000,"Winklevoss Capital, Placeholder, George Burke, KR1, Flux Capital",16,"Europe, Middle East, and Africa (EMEA)","Apps, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Internet Services, Other, Payments, Software",,,,,,"Application Performance Management, Blockchain, Consumer Applications, Cryptocurrency, Decentralized Finance (DeFi), Ethereum, Internet, Smart Contracts, Transaction Processing, Virtual Currency","Zug, Zug, Switzerland",13
Dora Factory,https://www.crunchbase.com/organization/dora-factory,Growing,Private,Non-profit,11-50,,Venture - Series Unknown,2024-05-23,,2020-01-01,year,Active,,,,4,,10000000,USD,10000000,10000000,USD,10000000,Venture - Series Unknown,27500000,USD,27500000,28500000,USD,28500000,"NGC Ventures, CMS Holdings, Cosmos Network, SNZ Holding, Interop",21,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Information Technology, Payments, Software",,High,,,,"Cryptocurrency, Information Technology, IT Infrastructure, Software","Singapore, Central Region, Singapore",
Shaping Our Appalachian Region,https://www.crunchbase.com/organization/shaping-our-appalachian-region,Growing,Private,Non-profit,11-50,,Grant,2024-08-05,Startup Competition,2013-01-01,year,Active,,,,4,,40000000,USD,40000000,,,,,,,,40700000,USD,40700000,"US Department of Commerce, Economic Development Administation, National Digital Inclusion Alliance, Kentucky Opioid Abatement Advisory Commission, Kentucky Power Company",4,Southern US,"Community and Lifestyle, Information Technology, Other",,High,,,,"Communities, Information Services, Service Industry","Pikeville, Kentucky, United States",4
ACT,https://www.crunchbase.com/organization/act,,Private,Non-profit,1001-5000,Made Acquisitions,Grant,2022-01-13,,2005-01-01,year,Active,,,1,1,,30000,USD,30000,,,,,,,,30000,USD,30000,Amazon Web Services,1,Midwestern US,"Education, Other, Professional Services, Social Impact",,,,,,"Career Planning, Education, Non Profit","Iowa City, Iowa, United States",5
