Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Axel Springer Digital Classifieds,https://www.crunchbase.com/organization/axel-springer-digital-classifieds-2,,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Private Equity,2012-03-07,,2012-01-01,year,Active,,,1,1,M&A,312000000,USD,312000000,312000000,USD,312000000,Private Equity,312000000,USD,312000000,312000000,USD,312000000,General Atlantic,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Advertising, Internet Services, Sales and Marketing",,,,,,"Advertising, Internet","Berlin, Berlin, Germany",
Satispay,https://www.crunchbase.com/organization/satispay,Growing,Private,For Profit,501-1000,Made Acquisitions,Series D,2022-09-28,,2013-01-01,year,Active,,,3,10,Late Stage Venture,320000000,EUR,310608745,320000000,EUR,310608745,Series D,468356260,USD,468356260,469176260,USD,469176260,"Tencent, Lightrock, Endeavor Catalyst, Block, Inc., Greyhound Capital",27,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments, Mobile, Payments, Software",,,,,,"Banking, Financial Services, FinTech, Mobile Payments, Payments","Milan, Lombardia, Italy",
Gotham Greens,https://www.crunchbase.com/organization/gotham-greens,Growing,Private,For Profit,501-1000,,Series E,2022-09-12,,2009-01-01,year,Active,,,2,8,Late Stage Venture,310000000,USD,310000000,310000000,USD,310000000,Series E,389000000,USD,389000000,435149100,USD,435149100,"Ares Management, Kimco Realty, BMO Capital Markets, Manna Tree, NYSERDA",9,"Greater New York Area, East Coast, Northeastern US","Agriculture and Farming, Food and Beverage, Sustainability",$1B to $10B,Medium,,,,"Agriculture, AgTech, Farming, Organic Food, Sustainability","Brooklyn, New York, United States",
Shouqi Car Rental,https://www.crunchbase.com/organization/shouqi-car-rental,,Private,For Profit,10001+,,Venture - Series Unknown,2016-12-27,,1992-01-01,year,Active,,,,3,,2150000000,CNY,309241280,2150000000,CNY,309241280,Venture - Series Unknown,579241280,USD,579241280,579241280,USD,579241280,"CCB International, TiAN, Taikang Asset, Shouqi Group",4,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services, Transportation",,,,,,"Automotive, Car Sharing, Leasing, Rental","Beijing, Beijing, China",1
Mixuebingcheng,https://www.crunchbase.com/organization/mixuebingcheng,,Private,For Profit,10001+,,Series A,2021-01-13,,1997-01-01,year,Active,,,2,1,Early Stage Venture,2000000000,CNY,309209814,2000000000,CNY,309209814,Series A,2000000000,CNY,309209814,2000000000,CNY,309209814,"Hillhouse Investment, CPE, Longzhu Capital",3,Asia-Pacific (APAC),"Food and Beverage, Other",,,,,,"Food and Beverage, Franchise, Restaurants","Henan, Henan, China",1
HENAN CABLE,https://www.crunchbase.com/organization/henan-cable,,Private,For Profit,1001-5000,,Undisclosed,2015-12-26,,2005-01-01,day,Active,,,,1,,2000000000,CNY,309191315,2000000000,CNY,309191315,Undisclosed,2000000000,CNY,309191315,2000000000,CNY,309191315,CITIC Guoan Group Corporation,1,Asia-Pacific (APAC),"Media and Entertainment, Video",,,,,,"Broadcasting, Media and Entertainment, TV","Zhengzhou, Henan, China",
EnerVenue,https://www.crunchbase.com/organization/enervenue,Growing,Private,For Profit,251-500,,Series B,2024-06-05,,2020-01-01,year,Active,,,1,3,Early Stage Venture,308146685,USD,308146685,308146685,USD,308146685,Series B,420146685,USD,420146685,420146685,USD,420146685,"SLB, Saudi Aramco Energy Ventures, Doug Kimmelman, Peter Lee",4,"San Francisco Bay Area, Silicon Valley, West Coast","Energy, Sustainability",,,,,,"Energy, Renewable Energy","Fremont, California, United States",
Aareon,https://www.crunchbase.com/organization/aareon,,Private,For Profit,1001-5000,"Made Acquisitions, Was Acquired",Private Equity,2020-08-14,,1957-01-01,day,Active,,,,1,M&A,308000000,USD,308000000,308000000,USD,308000000,Private Equity,308000000,USD,308000000,308000000,USD,308000000,Advent International,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Information Technology, Professional Services, Software",,,,,,"Consulting, Information Services, Information Technology, Software","Mainz, Rheinland-Pfalz, Germany",1
SumUp,https://www.crunchbase.com/organization/sumup,Growing,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2024-05-01,,2011-01-01,year,Active,,,4,17,Private Equity,1500000000,EUR,1607680856,285000000,EUR,306812860,Private Equity,988982808,USD,988982808,4015758628,USD,4015758628,"BlackRock, Apollo, Sixth Street, Goldman Sachs, Deutsche Bank",38,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Financial Services, Lending and Investments, Mobile, Payments, Software",,High,,,,"Credit Cards, Financial Services, FinTech, Mobile Payments, Point of Sale","London, England, United Kingdom",
Qinghai Lihao,https://www.crunchbase.com/organization/qinghai-lihao,,Private,For Profit,1001-5000,,Series B,2022-09-27,,2021-01-01,year,Active,,,,2,Early Stage Venture,2200000000,CNY,306496329,2200000000,CNY,306496329,Series B,2200000000,CNY,306496329,2200000000,CNY,306496329,"IDG Capital, Oceanpine Capital, Golden Rain Bogor, Harvest Capital, V Fund Management",12,Asia-Pacific (APAC),"Hardware, Science and Engineering",,,,,,Semiconductor,"Qinghai, Guizhou, China",
NW Groupe,https://www.crunchbase.com/organization/nw-groupe,,Private,For Profit,101-250,,Private Equity,2022-07-09,,2007-01-01,year,Active,,,,1,Private Equity,300000000,EUR,305602301,300000000,EUR,305602301,Private Equity,300000000,EUR,305602301,300000000,EUR,305602301,RGreen Invest,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Energy, Sustainability",,,,,,Renewable Energy,"Paris, Ile-de-France, France",
HS Orka,https://www.crunchbase.com/organization/hs-orka,,Private,For Profit,51-100,,Private Equity,2019-03-25,,1974-01-01,year,Active,,,,1,Private Equity,305000000,USD,305000000,305000000,USD,305000000,Private Equity,305000000,USD,305000000,305000000,USD,305000000,Macquarie Infrastructure and Real Asset,1,"Nordic Countries, Scandinavia, Europe, Middle East, and Africa (EMEA)","Energy, Natural Resources, Sustainability",,,,,,"Geothermal Energy, Renewable Energy, Solar","Grindavík, Gullbringusysla, Iceland",
idealista,https://www.crunchbase.com/organization/idealista-com,,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Private Equity,2021-02-24,,2000-10-01,day,Active,,,4,5,M&A,250000000,EUR,304249514,250000000,EUR,304249514,Private Equity,426000000,EUR,518168798,426000000,EUR,518168798,"Accenture, Apax Partners, Tiger Global Management, Oakley Capital, Bonsai Partners",8,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Real Estate",,,,,,"Property Management, Real Estate, Rental, Rental Property","Madrid, Madrid, Spain",1
Medable,https://www.crunchbase.com/organization/medable-inc,,Private,For Profit,501-1000,Made Acquisitions,Series D,2021-10-26,,2015-01-01,year,Active,,,5,9,Late Stage Venture,304000000,USD,304000000,304000000,USD,304000000,Series D,506638069,USD,506638069,506638069,USD,506638069,"Western Technology Investment, Sapphire Ventures, Obvious Ventures, HealthX Ventures, MedTech Innovator",13,"San Francisco Bay Area, Silicon Valley, West Coast","Health Care, Information Technology, Internet Services, Messaging and Telecommunications",,,,,,"Clinical Trials, Health Care, Medical Device, Messaging, Pharmaceutical","Palo Alto, California, United States",
DARAG Group,https://www.crunchbase.com/organization/darag-deutsche-versicherungs-und-rückversicherungs,,Private,For Profit,101-250,Was Acquired,Private Equity,2018-07-31,,1949-01-01,year,Active,,,,1,M&A,260000000,EUR,303953144,260000000,EUR,303953144,Private Equity,260000000,EUR,303953144,260000000,EUR,303953144,"Crestview Partners, Aleph Capital Partners, Keyhaven Capital Partners",3,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Financial Services, Insurance, InsurTech","Hamburg, Hamburg, Germany",
ElasticRun,https://www.crunchbase.com/organization/elasticrun,Growing,Private,For Profit,1001-5000,,Series E,2022-02-07,,2016-01-01,year,Active,,,3,6,Late Stage Venture,22600000000,INR,302711498,22600000000,INR,302711498,Series E,434808664,USD,434808664,434808664,USD,434808664,"Goldman Sachs, Prosus Ventures, InnoVen Capital, Kalaari Capital, Norwest Venture Partners",8,Asia-Pacific (APAC),"Commerce and Shopping, Internet Services, Transportation",,,,,,"E-Commerce, E-Commerce Platforms, Logistics","Pune, Maharashtra, India",
Vinted,https://www.crunchbase.com/organization/vinted,Growing,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2023-12-01,,2008-12-01,month,Active,Yes,,4,8,Late Stage Venture,50000000,EUR,54462909,250000000,EUR,301937472,Series F,562278728,USD,562278728,616741637,USD,616741637,"BNP Paribas, Accel, EQT, Insight Partners, Lightspeed Venture Partners",12,"Europe, Middle East, and Africa (EMEA)","Clothing and Apparel, Commerce and Shopping, Design",,High,,,,"E-Commerce, Fashion, Marketplace","London, England, United Kingdom",
Normax Biomed,https://www.crunchbase.com/organization/normax-biomed,,Private,For Profit,11-50,,Venture - Series Unknown,2022-07-11,,2020-01-01,year,Active,,,,1,,300000000,EUR,301383047,300000000,EUR,301383047,Venture - Series Unknown,300000000,EUR,301383047,300000000,EUR,301383047,The Global Emerging Markets Group,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Biotechnology, Health Care, Manufacturing, Science and Engineering",,,,,,"Biotechnology, Manufacturing, Pharmaceutical","Cork, Cork, Ireland",
JDB Group,https://www.crunchbase.com/organization/jdb-group-f4b9,,Private,For Profit,1001-5000,,Private Equity,2017-10-31,,2004-03-03,day,Active,,,2,1,Private Equity,2000000000,CNY,301379837,2000000000,CNY,301379837,Private Equity,2000000000,CNY,301379837,2000000000,CNY,301379837,CPMC Holdings,1,Asia-Pacific (APAC),"Food and Beverage, Manufacturing, Other",,,,,,"Consumer, Food and Beverage, Manufacturing","Daxing, Beijing, China",
Aakash Educational Services,https://www.crunchbase.com/organization/aakash-educational-services-pvt-ltd,Growing,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",Undisclosed,2024-01-25,,1988-09-22,day,Active,,,2,2,M&A,24950000000,INR,300063921,24950000000,INR,300063921,Undisclosed,38450000000,INR,490627899,38450000000,INR,490627899,"Blackstone Group, Ranjan Pai",2,Asia-Pacific (APAC),"Education, Software",,High,,,,"E-Learning, EdTech, Education, Primary Education","New Delhi, Delhi, India",1
ApplyBoard,https://www.crunchbase.com/organization/applyboard,,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2024-09-17,,2015-05-05,day,Active,,"Late Stage Venture, Private Equity, Venture",3,10,Late Stage Venture,100000000,CAD,73569172,300000000,USD,300000000,Series D,480480000,USD,480480000,554049172,USD,554049172,"Fidelity, 500 Global, BDC Venture Capital, Garage Capital, Accelerator Centre",31,Great Lakes,"Education, Internet Services, Software",,,,,,"Education, Internet, PaaS, Software","Waterloo, Ontario, Canada",2
Moonshot AI,https://www.crunchbase.com/organization/dark-side-of-the-moon,,Private,For Profit,101-250,,Venture - Series Unknown,2024-08-05,,2023-03-01,day,Active,,,,4,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,1574122807,USD,1574122807,1574122807,USD,1574122807,"Alibaba Group, Tencent, Meituan, Sequoia Capital China, Xiaohongshu",9,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Generative AI, Machine Learning, Software","Haidian, Beijing, China",
LTK,https://www.crunchbase.com/organization/rewardstyle,,Private,For Profit,501-1000,,Venture - Series Unknown,2021-11-22,,2011-01-01,year,Active,,,2,3,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,315000000,USD,315000000,315000000,USD,315000000,"Maverick Ventures, SoftBank Vision Fund, Bernay Box",3,"Dallas/Fort Worth Metroplex, Southern US","Apps, Clothing and Apparel, Design, Internet Services, Mobile, Sales and Marketing, Software",$1B to $10B,,,,,"Brand Marketing, Fashion, Internet, Marketing, Mobile Apps","Dallas, Texas, United States",
Skild AI,https://www.crunchbase.com/organization/skild-ai,Growing,Private,For Profit,11-50,,Series A,2024-07-09,,2023-01-01,year,Active,,,2,1,Early Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series A,300000000,USD,300000000,300000000,USD,300000000,"Amazon, SoftBank, General Catalyst, Sequoia Capital, Menlo Ventures",14,"Great Lakes, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Information Technology, Robotics","Pittsburgh, Pennsylvania, United States",
Remote,https://www.crunchbase.com/organization/remote-d596,,Private,For Profit,501-1000,Made Acquisitions,Series C,2022-04-05,,2019-01-01,year,Active,,,3,5,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,496000000,USD,496000000,496000000,USD,496000000,"General Catalyst, Sequoia Capital, Sahin Boydas, Accel, Day One Ventures",25,"San Francisco Bay Area, West Coast, Western US","Administrative Services, Professional Services, Software",,,,,,"Compliance, Consulting, Human Resources, Recruiting, Software","San Francisco, California, United States",
Infobip,https://www.crunchbase.com/organization/infobip,Growing,Private,For Profit,1001-5000,Made Acquisitions,Debt Financing,2021-11-02,,2006-01-01,year,Active,,,2,2,Private Equity,500000000,USD,500000000,300000000,USD,300000000,Private Equity,300000000,USD,300000000,800000000,USD,800000000,"BlackRock, Ares Management, One Equity Partners",3,"Europe, Middle East, and Africa (EMEA)","Apps, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Software",,Medium,,,,"Enterprise Software, Internet of Things, Messaging, Mobile Apps, SaaS, Telecommunications","London, England, United Kingdom",
Branch,https://www.crunchbase.com/organization/branch-metrics,,Private,For Profit,251-500,Made Acquisitions,Series F,2022-02-10,,2014-04-15,day,Active,,,4,10,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series F,667050000,USD,667050000,667050000,USD,667050000,"New Enterprise Associates, Founders Fund, Cowboy Ventures, Madrona, Canvas Ventures",24,"San Francisco Bay Area, Silicon Valley, West Coast","Advertising, Apps, Mobile, Sales and Marketing, Software",$1B to $10B,,,,,"App Marketing, Mobile Advertising, Mobile Apps, Software","Palo Alto, California, United States",
Quantinuum,https://www.crunchbase.com/organization/honeywell-quantum-solutions,Growing,Private,For Profit,251-500,Made Acquisitions,Corporate Round,2024-01-15,,2021-11-30,day,Active,,,1,2,,300000000,USD,300000000,300000000,USD,300000000,Corporate Round,300000000,USD,300000000,325000000,USD,325000000,"Amgen, JP Morgan Chase, Honeywell, Mitsui & Co, IBM Ventures",5,"Greater Denver Area, Western US","Information Technology, Privacy and Security, Science and Engineering, Software",,Medium,,,,"Cyber Security, Quantum Computing, Software Engineering","Broomfield, Colorado, United States",
Firefly Aerospace,https://www.crunchbase.com/organization/firefly-aerospace,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Series C,2023-11-10,,2014-01-01,year,Active,,,6,9,M&A,300000000,USD,300000000,300000000,USD,300000000,Series C,471557023,USD,471557023,571557023,USD,571557023,"SeedInvest, XBTO Group, AE Industrial Partners, Dylan Taylor, Reuben Brothers",14,Southern US,"Hardware, Science and Engineering, Transportation",$50M to $100M,Medium,,,,"Aerospace, Air Transportation, Satellite Communication","Cedar Park, Texas, United States",
Armis Security,https://www.crunchbase.com/organization/armis-security,Growing,Private,For Profit,501-1000,"Made Acquisitions, Was Acquired",Private Equity,2021-11-29,,2015-01-01,year,Active,,,3,6,M&A,300000000,USD,300000000,300000000,USD,300000000,Private Equity,537000000,USD,537000000,537000000,USD,537000000,"Sequoia Capital, Insight Partners, CapitalG, One Equity Partners, Bain Capital Ventures",16,"San Francisco Bay Area, West Coast, Western US","Information Technology, Internet Services, Privacy and Security",,Medium,,,,"Cyber Security, Information Technology, Internet of Things, Network Security","San Francisco, California, United States",
Mynt,https://www.crunchbase.com/organization/mynt,,Private,For Profit,501-1000,Made Acquisitions,Secondary Market,2024-08-01,,2015-01-01,year,Active,,,,3,,22900000000,PHP,392802634,300000000,USD,300000000,Venture - Series Unknown,475000000,USD,475000000,867802634,USD,867802634,"Warburg Pincus, Insight Partners, Globe Telecom, Amplo, Ayala Corporation",7,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Lending and Investments",,,,,,"Finance, Financial Services, FinTech, Micro Lending","Taguig, Rizal, Philippines",
SpotOn,https://www.crunchbase.com/organization/spoton,,Private,For Profit,1001-5000,Made Acquisitions,Series F,2022-05-18,,2017-01-01,year,Active,,,3,8,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series F,918000000,USD,918000000,918000000,USD,918000000,"Andreessen Horowitz, Wellington Management, Franklin Templeton, Dragoneer Investment Group, Coatue",15,"San Francisco Bay Area, West Coast, Western US","Financial Services, Information Technology, Mobile, Payments, Sales and Marketing, Software",,,,,,"Mobile Payments, Payments, Sales Automation, Software","San Francisco, California, United States",
HighRadius,https://www.crunchbase.com/organization/highradius,Growing,Private,For Profit,1001-5000,Made Acquisitions,Series C,2021-03-30,,2006-01-01,year,Active,,,1,4,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,475000000,USD,475000000,475000000,USD,475000000,"Tiger Global Management, ICONIQ Growth, Citi Ventures, PNC, Susquehanna Growth Equity",10,"Greater Houston Area, Southern US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",$1B to $10B,,,,,"Accounting, Artificial Intelligence (AI), FinTech, Machine Learning, SaaS, Software","Houston, Texas, United States",
OpenSea,https://www.crunchbase.com/organization/opensea,Growing,Private,For Profit,251-500,Made Acquisitions,Series C,2022-01-05,,2017-12-20,day,Active,,,2,7,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,427220000,USD,427220000,427220000,USD,427220000,"Andreessen Horowitz, Animoca Brands, Stacks, Y Combinator, Republic",58,"Greater New York Area, East Coast, Northeastern US","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Bitcoin, Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Non-Fungible Token (NFT)","New York, New York, United States",17
PatSnap,https://www.crunchbase.com/organization/patsnap,Growing,Private,For Profit,1001-5000,,Series E,2021-03-16,,2007-01-01,year,Active,,,3,6,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series E,351602006,USD,351602006,351602006,USD,351602006,"Tencent, Summit Partners, Sequoia Capital China, Vertex Ventures, Global Brain Corporation",14,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,High,,,,"Analytics, Artificial Intelligence (AI), Business Intelligence","Singapore, Central Region, Singapore",
Farmers Business Network,https://www.crunchbase.com/organization/farmers-business-network,Growing,Private,For Profit,501-1000,Made Acquisitions,Series G,2021-09-15,,2014-01-01,year,Active,,,2,9,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series G,917900000,USD,917900000,917900000,USD,917900000,"BlackRock, Fidelity, Google Ventures, T. Rowe Price, Kleiner Perkins",27,"San Francisco Bay Area, Silicon Valley, West Coast","Agriculture and Farming, Commerce and Shopping, Data and Analytics, Sustainability",$1B to $10B,High,,,,"Agriculture, AgTech, Big Data, E-Commerce, Farming, Sustainability","San Carlos, California, United States",2
PingCAP,https://www.crunchbase.com/organization/pingcap,,Private,For Profit,251-500,,Series D,2021-05-01,,2015-01-01,year,Active,,,3,6,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series D,641600000,USD,641600000,641600000,USD,641600000,"Sequoia Capital, Fosun International, Matrix Partners China, GIC, Morningside Venture Investments",21,"San Francisco Bay Area, Silicon Valley, West Coast","Data and Analytics, Information Technology, Internet Services, Software",,,,,,"Cloud Data Services, Database, Open Source, Software","Sunnyvale, California, United States",
OneWeb,https://www.crunchbase.com/organization/oneweb,,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Corporate Round,2021-08-12,,2012-01-01,year,Active,,,2,9,M&A,300000000,USD,300000000,300000000,USD,300000000,Corporate Round,4700000000,USD,4700000000,4700000000,USD,4700000000,"SoftBank, Eutelsat, Qualcomm, Airbus, Hanwha Systems",17,"Europe, Middle East, and Africa (EMEA)","Hardware, Internet Services, Science and Engineering",,,,,,"Aerospace, Internet, Satellite Communication, Telecommunications","London, England, United Kingdom",
Amber Group,https://www.crunchbase.com/organization/amber-ai,,Private,For Profit,251-500,Made Acquisitions,Series C,2022-12-15,,2017-01-01,year,Active,,,6,4,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,628000000,USD,628000000,628000000,USD,628000000,"Polychain, Sequoia Capital China, Tiger Global Management, Tiger Brokers, DCM Ventures",26,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Financial Services, Information Technology, Lending and Investments, Payments, Software",,,,,,"Cryptocurrency, Financial Services, FinTech, Information Technology, Trading Platform","Singapore, Central Region, Singapore",64
Capsule,https://www.crunchbase.com/organization/capsule-3,,Private,For Profit,501-1000,,Series D,2021-04-28,,2016-05-01,month,Active,,,1,5,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series D,570000000,USD,570000000,570000000,USD,570000000,"Thrive Capital, T. Rowe Price, M13, Baillie Gifford, TCV",25,"Greater New York Area, East Coast, Northeastern US","Commerce and Shopping, Health Care",$1B to $10B,,,,,"Health Care, Pharmaceutical, Retail","New York, New York, United States",
Essential,https://www.crunchbase.com/organization/essential-2,,Private,For Profit,51-100,"Made Acquisitions, Was Acquired",Series B,2017-06-07,,2015-01-01,year,Closed,,,2,2,M&A,300000000,USD,300000000,300000000,USD,300000000,Series B,330000000,USD,330000000,330000000,USD,330000000,"Tencent, Redpoint, Amazon Alexa Fund, Vy Capital, Altimeter Capital",7,"San Francisco Bay Area, Silicon Valley, West Coast","Consumer Electronics, Hardware, Mobile, Real Estate",$500M to $1B,,,,,"Consumer Electronics, Mobile Devices, Smart Home","Palo Alto, California, United States",
BYJU'S,https://www.crunchbase.com/organization/byju-s,Not Growing,Private,For Profit,10001+,Made Acquisitions,Private Equity,2024-02-19,,2011-11-30,day,Active,,,2,28,Private Equity,300000000,USD,300000000,300000000,USD,300000000,Private Equity,4806239473,USD,4806239473,6312628405,USD,6312628405,"UBS, BlackRock, Tencent, IIFL Finance, CPP Investments",61,Asia-Pacific (APAC),"Education, Software",,High,,,,"E-Learning, EdTech, Education","Bangalore, Karnataka, India",
Plume Design,https://www.crunchbase.com/organization/plume-design-inc,Growing,Private,For Profit,501-1000,Made Acquisitions,Series F,2021-10-12,,2015-01-01,year,Active,,,4,7,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series F,697357341,USD,697357341,722357341,USD,722357341,"Comcast, Charter Communications, Qualcomm, Insight Partners, SoftBank Vision Fund",18,"San Francisco Bay Area, Silicon Valley, West Coast","Consumer Electronics, Hardware, Mobile, Real Estate, Software",$1B to $10B,Medium,,,,"Network Hardware, SaaS, Smart Home, Wireless","Palo Alto, California, United States",
OneFootball,https://www.crunchbase.com/organization/the-football-app,,Private,For Profit,251-500,Made Acquisitions,Series D,2022-04-26,,2008-01-01,year,Active,,,1,8,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series D,381002713,USD,381002713,441957137,USD,441957137,"Earlybird Venture Capital, Union Square Ventures, Quiet Capital, Lakestar, Dapper Labs",15,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Content and Publishing, Media and Entertainment, Mobile, Software, Sports",,,,,,"Apps, Mobile Apps, News, Software, Sports","Berlin, Berlin, Germany",7
Kitopi,https://www.crunchbase.com/organization/kitopi,Growing,Private,For Profit,5001-10000,Made Acquisitions,Series C,2022-05-10,,2018-01-05,day,Active,Yes,,4,5,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,804000000,USD,804000000,804000000,USD,804000000,"B. Riley Financial, Global Ventures, Nordstar, Endeavor Catalyst, VentureSouq",20,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Administrative Services, Food and Beverage, Hardware, Internet Services, Transportation",,,,,,"Cloud Infrastructure, Delivery, Food and Beverage, Food Delivery, Restaurants","Dubai, Dubai, United Arab Emirates",5
Ampere Computing,https://www.crunchbase.com/organization/ampere-computing,,Private,For Profit,1001-5000,Made Acquisitions,Convertible Note,2022-04-01,,2017-01-01,year,Active,,,1,8,,300000000,USD,300000000,300000000,USD,300000000,Corporate Round,426000000,USD,426000000,853800000,USD,853800000,"The Carlyle Group, Oracle, Arm Holdings",3,"San Francisco Bay Area, Silicon Valley, West Coast","Hardware, Information Technology, Internet Services, Software",,,,,,"Cloud Computing, Cloud Data Services, Hardware","Santa Clara, California, United States",1
Tessera Therapeutics,https://www.crunchbase.com/organization/tessera-therapeutics,,Private,For Profit,1-10,,Series C,2022-04-19,,2018-01-01,year,Active,,,3,3,Late Stage Venture,300000000,USD,300000000,300000000,USD,300000000,Series C,531755224,USD,531755224,531755224,USD,531755224,"T. Rowe Price, Abu Dhabi Investment Authority, Flagship Pioneering, Cormorant Asset Management, Alaska Permanent Fund",13,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,,,,,"Biopharma, Biotechnology, Genetics, Life Science, Therapeutics","Cambridge, Massachusetts, United States",
GondolaBio,https://www.crunchbase.com/organization/gondolabio,,Private,,,,Venture - Series Unknown,2024-08-16,,,,Active,,,,1,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,300000000,USD,300000000,300000000,USD,300000000,"Sequoia Capital, Cormorant Asset Management, Frazier Life Sciences, Patient Square Capital, Aisling Capital",6,"San Francisco Bay Area, Silicon Valley, West Coast","Health Care, Manufacturing",,,,,,"Manufacturing, Pharmaceutical","Palo Alto, California, United States",
TigerConnect,https://www.crunchbase.com/organization/tigertext,,Private,For Profit,251-500,"Made Acquisitions, Was Acquired",Private Equity,2022-01-11,,2010-02-01,day,Active,,,2,7,M&A,300000000,USD,300000000,300000000,USD,300000000,Private Equity,433900000,USD,433900000,433900000,USD,433900000,"OrbiMed, Invus, Vista Equity Partners, Industry Ventures, TELUS Ventures",18,"Greater Los Angeles Area, West Coast, Western US","Health Care, Information Technology, Mobile, Other, Professional Services, Software",,,,,,"Collaboration, Compliance, Enterprise, Enterprise Software, Health Care, Information Technology, mHealth, Productivity Tools, SaaS, Software","Santa Monica, California, United States",
Bullish Global,https://www.crunchbase.com/organization/bullish-global,,Private,For Profit,251-500,Made Acquisitions,Venture - Series Unknown,2021-05-11,,2021-01-01,year,Active,,,,1,,300000000,USD,300000000,300000000,USD,300000000,Venture - Series Unknown,300000000,USD,300000000,300000000,USD,300000000,"Galaxy Digital, Founders Fund, Nomura, Thiel Capital, Infinitas Capital",10,,"Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Services","George Town, Midland, Cayman Islands",2
