Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Rezo Therapeutics,https://www.crunchbase.com/organization/rezo-therapeutics,Growing,Private,For Profit,1-10,,Series A,2022-11-17,,2021-01-01,year,Active,,,6,1,Early Stage Venture,78000000,USD,78000000,78000000,USD,78000000,Series A,78000000,USD,78000000,78000000,USD,78000000,"Eli Lilly, Andreessen Horowitz, Alexandria Venture Investments, Liquid 2 Ventures, Norwest Venture Partners",9,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Design, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Biotechnology, Product Research","South San Francisco, California, United States",
PickNik Robotics,https://www.crunchbase.com/organization/picknik-robotics,Growing,Private,For Profit,11-50,,Pre-Seed,2023-10-12,,2015-09-16,day,Active,,,6,11,Seed,2000000,USD,2000000,2000000,USD,2000000,Pre-Seed,2000000,USD,2000000,8439937,USD,8439937,"Stellar Ventures, Cypress Growth Capital",2,"Greater Denver Area, Western US","Hardware, Manufacturing, Science and Engineering, Software, Transportation",,,,,,"Industrial Automation, Robotics, Software, Space Travel","Boulder, Colorado, United States",
Stellapps,https://www.crunchbase.com/organization/stellapps,Growing,Private,For Profit,101-250,,Venture - Series Unknown,2022-02-17,,2011-01-01,year,Active,,,6,10,,,,,,,,Venture - Series Unknown,37624120,USD,37624120,37624120,USD,37624120,"Blume Ventures, Bill & Melinda Gates Foundation, Nutreco, Omnivore, Celesta Capital",14,Asia-Pacific (APAC),"Agriculture and Farming, Apps, Data and Analytics, Internet Services, Software",,,,,,"AgTech, Analytics, Apps, Farming, Internet of Things, Software","Bangalore, Karnataka, India",
OnTruck,https://www.crunchbase.com/organization/ontruck,Growing,Private,For Profit,101-250,,Grant,2021-04-08,,2016-01-01,year,Active,,,6,7,Early Stage Venture,,,,17000000,EUR,19189676,Series B,60533977,USD,60533977,60533977,USD,60533977,"Eurazeo, Salica, Cathay Innovation, Climate Investment, La Famiglia",17,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Transportation",,Medium,,,,"Delivery Service, Freight Service, Logistics, Packaging Services, Transportation","Madrid, Madrid, Spain",
Locus Biosciences,https://www.crunchbase.com/organization/locus-biosciences,Growing,Private,For Profit,51-100,Made Acquisitions,Series B,2022-05-18,,2015-01-01,year,Active,,,6,10,Early Stage Venture,35000000,USD,35000000,35000000,USD,35000000,Series B,65833618,USD,65833618,118686618,USD,118686618,"Hercules Capital, Tencent, Abstract Ventures, North Carolina Biotechnology Center, Artis Ventures (AV)",10,"Research Triangle, East Coast, Southern US","Biotechnology, Health Care, Science and Engineering",$100M to $500M,High,,,,"Biopharma, Biotechnology, Therapeutics","Morrisville, North Carolina, United States",
Suvoda,https://www.crunchbase.com/organization/suvoda,Growing,Private,For Profit,501-1000,,Venture - Series Unknown,2019-12-05,,2013-01-01,year,Active,,,6,1,,40000000,USD,40000000,40000000,USD,40000000,Venture - Series Unknown,40000000,USD,40000000,40000000,USD,40000000,LLR Partners,1,"Greater Philadelphia Area, Great Lakes, Northeastern US",Health Care,,High,,,,"Clinical Trials, Medical, Pharmaceutical","Conshohocken, Pennsylvania, United States",
Vive Crop Protection,https://www.crunchbase.com/organization/vive-crop-protection,Growing,Private,For Profit,11-50,,Series C,2024-05-23,,2006-03-30,day,Active,,,6,15,Late Stage Venture,,,,,,,Series C,55445331,USD,55445331,74391462,USD,74391462,"Export Development Canada, Bioindustrial Innovation Canada, Sustainable Development Technology Canada, Business Development Bank of Canada, Ontario Centres of Excellence",20,Great Lakes,"Agriculture and Farming, Science and Engineering, Sustainability",,,,,,"Agriculture, AgTech, Farming, Nanotechnology, Sustainability","Mississauga, Ontario, Canada",
Amuse,https://www.crunchbase.com/organization/amuse-io,,Private,For Profit,101-250,,Series A,2018-05-22,,2015-12-16,day,Active,,,6,2,Early Stage Venture,15500000,USD,15500000,15500000,USD,15500000,Series A,15831682,USD,15831682,15831682,USD,15831682,"Lakestar, The Raine Group, Mattias Danielsson, Roshi Motman, Johan Persson",6,"European Union (EU), Nordic Countries, Scandinavia","Apps, Information Technology, Media and Entertainment, Mobile, Music and Audio, Sales and Marketing, Software",,,,,,"Information Technology, Marketing, Mobile Apps, Music, Music Label","Stockholm, Stockholms Lan, Sweden",
Altinity,https://www.crunchbase.com/organization/altinity,Growing,Private,For Profit,11-50,,Seed,2020-10-01,,2017-01-01,year,Active,,,6,1,Seed,4000000,USD,4000000,4000000,USD,4000000,Seed,4000000,USD,4000000,4000000,USD,4000000,Accel,1,"San Francisco Bay Area, West Coast, Western US","Data and Analytics, Design, Information Technology, Software",,,,,,"Analytics, Big Data, Business Intelligence, Data Visualization, Database, Enterprise Software, Open Source, Software","Berkeley, California, United States",
Thrive Protocol,https://www.crunchbase.com/organization/thriveprotocol,,Private,For Profit,11-50,,Seed,2023-10-01,,2021-09-02,day,Active,,,6,1,Seed,5500000,USD,5500000,5500000,USD,5500000,Seed,5500000,USD,5500000,5500000,USD,5500000,"HashKey Capital, Gaingels, BitScale, Justin Kan, Flori Ventures",8,"Greater Denver Area, Western US","Blockchain and Cryptocurrency, Community and Lifestyle, Financial Services, Internet Services, Payments, Software",,,,,,"Communities, Cryptocurrency, Internet, Software","Boulder, Colorado, United States",1
PolyN Technology,https://www.crunchbase.com/organization/polyn-technology,Growing,Private,For Profit,11-50,,Series A,2023-03-01,,2019-04-17,day,Active,,,6,6,Early Stage Venture,,,,,,,Series A,12245000,USD,12245000,12245000,USD,12245000,"Silicon Catalyst, VentureIsrael, Corniche Capital, Val Krivenko, Alex Timofeev",14,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Information Technology, Mobile, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Electronics, Hardware, Information Technology, Machine Learning, Mobile, Semiconductor","Caesarea, Hefa, Israel",
Powerful Medical,https://www.crunchbase.com/organization/powerful-medical,Growing,Private,For Profit,51-100,,Seed,2024-02-28,,2017-01-01,year,Active,,,6,4,Seed,5000000,USD,5000000,5000000,USD,5000000,Seed,12521153,USD,12521153,15230754,USD,15230754,"EIC Accelerator, Arieli Capital, bpd partners, Venture to Future Fund, Zero One Hundred",6,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",,High,,,,"Artificial Intelligence (AI), Big Data, Health Care, Health Diagnostics, Image Recognition, Machine Learning, Medical, Software","Samorin, Bratislava, Slovakia (Slovak Republic)",
Modo,https://www.crunchbase.com/organization/modopayments,,Private,For Profit,11-50,,Series A,2018-11-27,,2010-07-15,day,Active,,,6,6,Early Stage Venture,13000000,USD,13000000,13000000,USD,13000000,Series A,27977750,USD,27977750,27977750,USD,27977750,"Deutsche Bank, Interlock Partners, John Beletic, Tim Keith, Jay Kassing",5,"Dallas/Fort Worth Metroplex, Southern US","Financial Services, Information Technology, Internet Services, Payments",$50M to $100M,,,,,"Cloud Data Services, Financial Services, FinTech, Payments","Plano, Texas, United States",
Laronde,https://www.crunchbase.com/organization/laronde,Growing,Private,For Profit,11-50,,Series B,2021-08-30,,2017-01-01,year,Active,,,6,2,Early Stage Venture,440000000,USD,440000000,440000000,USD,440000000,Series B,490000000,USD,490000000,490000000,USD,490000000,"Fidelity, BlackRock, CPP Investments, T. Rowe Price, Invus",8,"Greater Boston Area, East Coast, New England","Biotechnology, Health Care, Science and Engineering",,Medium,,,,"Biotechnology, Medical, Therapeutics","Cambridge, Massachusetts, United States",
Rye,https://www.crunchbase.com/organization/rye,,Private,For Profit,11-50,,Pre-Seed,2024-06-03,,2021-01-01,year,Active,,,6,2,Seed,125000,USD,125000,125000,USD,125000,Pre-Seed,14125000,USD,14125000,14125000,USD,14125000,"L Catterton, Norrsken Accelerator, Felicis, a16z crypto, Solana Ventures",11,"San Francisco Bay Area, West Coast, Western US","Apps, Commerce and Shopping, Media and Entertainment, Software",,,,,,"Apps, Content Creators, Developer APIs, E-Commerce","San Francisco, California, United States",
ofo,https://www.crunchbase.com/organization/ofo,,Private,For Profit,1001-5000,,Series F,2018-03-13,,2014-04-01,month,Active,,,6,9,Late Stage Venture,866000000,USD,866000000,866000000,USD,866000000,Series F,2151231992,USD,2151231992,2151231992,USD,2151231992,"Ant Group, Alibaba Group, Didi, Coatue, Matrix Partners China",23,Asia-Pacific (APAC),"Sports, Transportation",,,,,,"Cycling, Last Mile Transportation, Public Transportation, Ride Sharing, Transportation","Haidian, Beijing, China",
Shieldpay,https://www.crunchbase.com/organization/shieldpay,Growing,Private,For Profit,101-250,,Series A,2021-12-07,,2016-03-01,day,Active,,,6,3,Early Stage Venture,34000000,USD,34000000,34000000,USD,34000000,Series A,40400000,USD,40400000,40400000,USD,40400000,"Techstars, Mastercard, Marqeta, Elliott Investment Management, Chris Adelsbach",12,"Europe, Middle East, and Africa (EMEA)",Financial Services,,,,,,"Finance, Financial Services, FinTech","London, England, United Kingdom",
Airlift Technologies,https://www.crunchbase.com/organization/airlift-technologies,,Private,For Profit,101-250,,Series B,2021-08-18,,2019-01-01,year,Active,,,6,7,Early Stage Venture,85000000,USD,85000000,85000000,USD,85000000,Series B,109200000,USD,109200000,109200000,USD,109200000,"First Round Capital, Shorooq Partners, Quiet Capital, Karman Ventures (fka Moving Capital), Unpopular Ventures",23,"Asia-Pacific (APAC), Middle East and North Africa (MENA)","Administrative Services, Transportation",,,,,,"Delivery, Logistics","Lahore, Punjab, Pakistan",
Ververica,https://www.crunchbase.com/organization/ververica,Growing,Private,For Profit,51-100,Was Acquired,Series A,2016-03-30,,2014-01-01,year,Active,,,6,2,M&A,5500000,EUR,6232817,5500000,EUR,6232817,Series A,6500000,EUR,7586147,6500000,EUR,7586147,"Intel Capital, b2venture, TEV Ventures, ECONA AG",4,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Data and Analytics, Information Technology, Software",,,,,,"Apps, Data Integration, Enterprise Software, Information Technology, Software","Berlin, Berlin, Germany",
Tachyus,https://www.crunchbase.com/organization/tachyus,Growing,Private,For Profit,11-50,,Series B,2019-05-20,,2013-01-01,year,Active,,,6,6,Early Stage Venture,15000000,USD,15000000,15000000,USD,15000000,Series B,38800000,USD,38800000,39328000,USD,39328000,"Founders Fund, Cota Capital, Caffeinated Capital, Struck Capital, Slow Ventures",16,"San Francisco Bay Area, Silicon Valley, West Coast","Artificial Intelligence (AI), Data and Analytics, Design, Energy, Information Technology, Natural Resources, Software",$100M to $500M,,,,,"Analytics, Big Data, Data Visualization, Enterprise Software, Oil and Gas, Predictive Analytics, SaaS","San Mateo, California, United States",
Melonn,https://www.crunchbase.com/organization/melonn,Growing,Private,For Profit,101-250,,Series A,2022-02-02,,2020-11-05,day,Active,,,6,3,Early Stage Venture,20000000,USD,20000000,20000000,USD,20000000,Series A,24500000,USD,24500000,24500000,USD,24500000,"Wollef Ventures, Global Founders Capital, QED Investors, Pear VC, NFX",10,Latin America,"Commerce and Shopping, Information Technology",,,,,,"E-Commerce, Information Technology","Medellín, Antioquia, Colombia",
Mainframe Industries,https://www.crunchbase.com/organization/mainframe-industries,Growing,Private,For Profit,51-100,,Series B,2021-11-30,,2019-04-01,month,Active,,,6,3,Early Stage Venture,17300000,EUR,19600934,17300000,EUR,19600934,Series B,26900000,EUR,29885959,26900000,EUR,29885959,"Andreessen Horowitz, Riot Games, Crowberry Capital, Kevin Lin, Maki.vc",10,"European Union (EU), Nordic Countries, Scandinavia",Gaming,,,,,,"Gaming, MMO Games, Online Games, PC Games, Video Games","Helsinki, Southern Finland, Finland",
HealthRhythms,https://www.crunchbase.com/organization/healthrhythms,,Private,For Profit,11-50,,Seed,2022-02-03,,2014-05-01,day,Active,,,6,3,Seed,11000000,USD,11000000,11000000,USD,11000000,Seed,11000000,USD,11000000,13100000,USD,13100000,"National Institutes of Health, City Light Capital, MassChallenge, What If Ventures, Davidovs Venture Collective",7,"Greater New York Area, East Coast, Northeastern US","Artificial Intelligence (AI), Data and Analytics, Hardware, Health Care, Mobile, Software",,,,,,"Health Care, Machine Learning, Mental Health, Mobile, Sensor","Long Island City, New York, United States",
Picnic,https://www.crunchbase.com/organization/picnic-vivid-robotics,,Private,For Profit,11-50,,Undisclosed,2023-03-23,,2016-01-01,year,Active,,,6,13,,,,,,,,Undisclosed,52182518,USD,52182518,52182518,USD,52182518,"Alumni Ventures, Branded Strategic Hospitality, Draper Associates, Flying Fish Partners, Creative Ventures",13,"Greater Seattle Area, West Coast, Western US","Food and Beverage, Hardware, Manufacturing, Science and Engineering, Software",,,,,,"Food Processing, Industrial Automation, Robotics, Software","Seattle, Washington, United States",
Wristcam,https://www.crunchbase.com/organization/wristcam,,Private,For Profit,11-50,Made Acquisitions,Series A,2021-06-15,,2012-01-01,year,Active,,,6,6,Early Stage Venture,25000000,USD,25000000,25000000,USD,25000000,Series A,76000000,USD,76000000,76000000,USD,76000000,"Menlo Ventures, Qihoo 360 Technology, Eniac Ventures, Two Sigma Ventures, Digital Garage",16,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Consumer Electronics, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Software, Video",,,,,,"Apps, Communication Hardware, Photography, Real Time, Software, Telecommunications, Video, Video Chat, Video Streaming, Wearables","San Mateo, California, United States",
Amero Exchange,https://www.crunchbase.com/organization/amero-ff7e,,Private,For Profit,1-10,,Pre-Seed,2024-08-10,,2022-01-01,year,Active,,,6,4,Seed,,,,,,,Pre-Seed,1000000,USD,1000000,1100000,USD,1100000,"Outlier Ventures, MoneyGram International, Stellar Development Foundation",3,"Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",,,,,,"Blockchain, Cryptocurrency, Financial Exchanges, FinTech","Gibraltar, Gibraltar, Gibraltar",
Algolux,https://www.crunchbase.com/organization/algolux,Growing,Private,For Profit,51-100,Was Acquired,Series B,2021-07-12,,2014-01-01,year,Active,,,6,8,M&A,18400000,USD,18400000,18400000,USD,18400000,Series B,32331082,USD,32331082,32781082,USD,32781082,"Alumni Ventures, Drive Capital, Investissement Quebec, Team Ignite Ventures, General Motors Ventures",16,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software, Transportation",,High,,,,"Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Computer Vision, Internet of Things, Machine Learning, Robotics, Software","Montréal, Quebec, Canada",
Market AI,https://www.crunchbase.com/organization/withmarketai,,Private,For Profit,11-50,Made Acquisitions,Debt Financing,2022-04-19,,2019-01-01,year,Active,,,6,5,,25000000,USD,25000000,5000000,USD,5000000,Venture - Series Unknown,19600000,USD,19600000,44600000,USD,44600000,"Alumni Ventures, Lightspeed Venture Partners, Upfront Ventures, Upper90, Manta Ray Ventures",8,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Machine Learning, Software","Los Angeles, California, United States",
Roadster,https://www.crunchbase.com/organization/roadster,,Private,For Profit,101-250,Was Acquired,Series B,2018-06-27,,2013-01-01,year,Active,,,6,5,M&A,15000000,USD,15000000,15000000,USD,15000000,Series B,26800000,USD,26800000,26800000,USD,26800000,"FJ Labs, Costanoa Ventures, Kima Ventures, Liberty Mutual Strategic Ventures, Slow Ventures",17,"San Francisco Bay Area, West Coast, Western US","Commerce and Shopping, Information Technology, Transportation",$50M to $100M,,,,,"Automotive, E-Commerce, Information Technology, Retail","San Francisco, California, United States",
